obito,tmin_3h,tmin,temp,tmax_3h,tmax,amplitude_t_3h,amplitude_t,urmin,umidade,urmax,prec,pressao,ventodir,ventovel
7,19.3,17.8,23.13,28.7,28.8,9.399999999999999,11.0,56.0,77.33,91.0,0.0,1016.07,21.33,1.37
5,20.2,17.8,23.83,29.9,30.3,9.7,12.5,56.0,73.67,84.0,0.0,1016.53,13.67,0.87
6,18.8,18.1,23.2,28.2,29.5,9.399999999999999,11.399999999999999,64.0,81.67,93.0,0.0,1017.53,20.0,0.8
8,18.0,17.1,23.1,28.7,29.6,10.7,12.5,61.0,81.0,97.0,0.0,1020.23,12.33,0.8
9,18.2,17.4,20.87,24.7,26.0,6.5,8.600000000000001,74.0,87.0,94.0,0.0,1021.93,10.67,1.87
4,18.6,17.3,21.57,27.0,27.2,8.399999999999999,9.899999999999999,54.0,77.0,91.0,0.0,1016.37,20.0,1.93
4,14.4,13.5,19.0,23.0,23.6,8.6,10.100000000000001,54.0,71.0,83.0,9.4,1017.03,21.33,2.47
6,11.8,10.6,15.47,19.6,19.6,7.800000000000001,9.000000000000002,57.0,68.67,83.0,0.0,1022.9,30.33,1.57
6,11.3,9.7,16.13,24.3,25.1,13.0,15.400000000000002,53.0,78.67,95.0,0.0,1024.27,20.0,0.97
7,15.1,13.0,19.57,26.9,27.7,11.799999999999999,14.7,62.0,81.67,97.0,0.0,1022.6,23.0,1.43
4,16.9,15.2,21.63,27.8,28.1,10.900000000000002,12.900000000000002,53.0,79.67,96.0,0.1,1018.4,21.33,1.27
7,18.2,16.1,21.97,27.9,27.9,9.7,11.799999999999997,49.0,69.0,84.0,0.0,1012.13,22.67,1.63
8,20.1,13.9,23.6,29.0,29.1,8.899999999999999,15.200000000000001,45.0,63.0,82.0,0.0,1003.47,25.67,2.37
9,8.6,7.7,12.13,13.9,13.9,5.300000000000001,6.2,48.0,70.0,88.0,16.2,1016.67,27.33,1.87
10,6.0,3.6,11.7,21.2,21.3,15.2,17.7,64.0,81.67,97.0,0.0,1018.7,7.67,1.13
6,14.8,12.6,17.13,21.6,22.8,6.800000000000001,10.200000000000001,87.0,90.0,95.0,4.2,1014.27,10.67,1.53
8,18.4,17.5,23.73,28.8,30.4,10.400000000000002,12.899999999999999,60.0,75.0,96.0,0.0,1009.97,23.0,1.23
9,16.7,14.9,21.0,25.2,27.1,8.5,12.200000000000001,67.0,83.33,92.0,23.1,1011.2,27.0,2.7
7,11.9,10.5,14.1,15.3,16.6,3.4000000000000004,6.100000000000001,76.0,85.0,94.0,10.799999999999999,1018.23,16.67,0.93
10,8.7,6.6,11.57,15.5,15.7,6.800000000000001,9.1,61.0,82.0,98.0,0.0,1012.87,30.33,1.63
7,9.2,8.5,11.7,14.7,14.7,5.5,6.199999999999999,42.0,74.33,91.0,0.0,1009.97,21.0,1.97
8,5.7,4.0,9.77,13.4,13.6,7.7,9.6,47.0,63.0,81.0,0.0,1016.53,28.67,2.63
6,5.5,5.0,8.6,10.9,10.9,5.4,5.9,47.0,61.0,71.0,0.0,1021.3,30.33,3.87
13,4.3,3.6,8.2,11.5,11.9,7.2,8.3,53.0,64.67,83.0,0.0,1027.7,27.0,3.6
6,3.9,2.3,8.07,13.5,13.9,9.6,11.600000000000001,48.0,70.67,85.0,0.0,1029.9,32.0,1.2
11,5.0,3.6,10.43,19.4,19.7,14.399999999999999,16.099999999999998,48.0,77.0,98.0,0.0,1026.3,20.0,1.37
8,6.7,5.1,12.43,19.9,19.9,13.2,14.799999999999999,59.0,78.67,94.0,0.0,1024.37,15.33,0.93
9,9.0,7.7,14.07,21.6,21.6,12.600000000000001,13.900000000000002,57.0,82.67,97.0,0.1,1020.57,21.0,1.2
11,12.4,10.5,17.47,26.2,26.3,13.799999999999999,15.8,53.0,77.67,97.0,0.0,1016.8,7.67,0.6
5,15.3,13.2,20.27,26.9,28.1,11.599999999999998,14.900000000000002,54.0,70.33,84.0,0.0,1013.7,16.67,0.93
10,14.5,12.8,16.27,17.9,18.1,3.3999999999999986,5.300000000000001,85.0,90.67,94.0,7.8,1015.67,18.33,1.87
8,12.1,9.9,12.67,13.1,13.7,1.0,3.799999999999999,87.0,91.0,94.0,11.7,1017.2,14.0,1.53
4,9.5,7.9,11.1,13.7,14.1,4.199999999999999,6.199999999999999,75.0,84.33,93.0,0.0,1019.3,13.67,1.2
7,7.6,6.6,11.8,16.7,16.7,9.1,10.1,60.0,79.0,93.0,0.0,1023.7,30.33,1.27
6,9.6,6.9,12.63,18.2,18.3,8.6,11.4,72.0,86.67,96.0,0.0,1027.73,16.67,1.43
3,11.9,11.1,16.0,22.9,23.5,10.999999999999998,12.4,56.0,81.67,96.0,0.0,1024.9,30.33,1.37
8,14.9,12.5,16.63,19.5,21.5,4.6,9.0,72.0,84.67,93.0,0.0,1021.77,16.67,0.73
14,14.3,12.3,19.63,28.3,28.7,14.0,16.4,46.0,78.67,98.0,0.0,1019.1,19.67,0.93
10,15.4,13.6,21.03,28.2,28.6,12.799999999999999,15.000000000000002,44.0,71.33,91.0,0.0,1014.67,7.67,1.63
7,20.2,16.1,22.0,23.8,26.4,3.6000000000000014,10.299999999999997,63.0,69.67,79.0,0.0,1012.97,19.67,2.03
9,17.6,17.1,17.87,18.2,18.8,0.5999999999999979,1.6999999999999993,90.0,93.33,96.0,14.2,1016.67,14.0,1.5
9,15.4,15.0,17.0,19.4,20.0,3.9999999999999982,5.0,85.0,92.0,96.0,4.0,1022.0,10.67,2.13
9,14.2,12.8,16.97,19.0,20.2,4.800000000000001,7.399999999999999,90.0,92.0,95.0,1.0,1019.8,22.67,2.03
14,11.3,10.6,12.73,14.1,14.1,2.799999999999999,3.5,80.0,83.0,85.0,0.30000000000000004,1026.37,25.67,1.7
14,10.1,8.0,13.03,16.5,17.3,6.4,9.3,67.0,86.33,98.0,0.1,1026.53,14.0,1.27
8,11.8,9.7,16.0,23.1,23.9,11.3,14.2,65.0,81.67,96.0,0.0,1019.63,13.67,1.43
9,15.8,14.7,17.9,20.4,20.6,4.599999999999998,5.900000000000002,80.0,87.33,96.0,7.8,1017.23,22.67,1.33
8,13.0,11.0,17.13,23.4,24.0,10.399999999999999,13.0,55.0,79.0,95.0,0.0,1017.5,16.67,1.03
4,15.6,12.7,20.47,29.0,29.6,13.4,16.900000000000002,44.0,71.0,85.0,0.0,1010.27,18.33,1.93
14,10.0,9.4,13.17,15.7,16.0,5.699999999999999,6.6,54.0,78.0,91.0,15.8,1018.53,24.33,2.2
14,8.8,7.6,11.83,15.3,15.3,6.5,7.700000000000001,46.0,65.67,80.0,0.0,1026.07,27.0,2.2
11,7.5,5.0,11.63,16.2,16.2,8.7,11.2,42.0,68.67,93.0,0.0,1031.07,22.67,1.13
5,9.1,5.9,13.33,21.7,22.1,12.6,16.200000000000003,50.0,74.33,88.0,0.0,1030.63,15.33,1.0
12,13.7,9.9,18.3,27.3,28.3,13.600000000000001,18.4,45.0,74.0,90.0,0.2,1024.3,18.0,1.03
17,18.3,14.6,22.37,29.3,29.9,11.0,15.299999999999999,51.0,72.0,86.0,0.0,1019.83,19.67,1.1
9,18.6,16.3,21.5,24.0,27.4,5.399999999999999,11.099999999999998,69.0,78.0,88.0,0.0,1019.13,12.33,1.83
11,17.8,17.3,19.53,21.8,22.4,4.0,5.099999999999998,88.0,94.0,98.0,10.3,1016.63,12.0,0.93
6,13.4,13.1,16.53,20.4,20.4,6.999999999999998,7.299999999999999,65.0,81.67,94.0,5.6,1016.5,22.67,3.27
9,11.9,8.7,15.07,20.1,20.2,8.200000000000001,11.5,61.0,78.33,90.0,0.0,1021.63,24.33,1.7
9,15.3,13.0,15.97,16.6,19.1,1.3000000000000007,6.100000000000001,85.0,92.33,97.0,6.1,1016.13,14.0,1.23
6,9.7,8.8,12.13,13.6,14.2,3.9000000000000004,5.399999999999999,55.0,79.33,93.0,10.6,1025.83,22.67,2.2
5,7.3,6.0,10.07,13.9,14.3,6.6000000000000005,8.3,52.0,67.33,81.0,0.0,1033.83,21.33,1.93
8,8.8,7.4,14.2,21.9,22.7,13.099999999999998,15.299999999999999,52.0,76.0,93.0,0.1,1028.6,6.33,1.3
10,12.5,9.1,18.03,27.5,28.1,15.0,19.0,51.0,78.0,95.0,0.0,1020.3,11.0,1.33
12,20.2,14.7,23.63,30.2,30.2,10.0,15.5,36.0,58.0,70.0,0.0,1012.03,17.0,2.07
6,14.4,11.8,18.8,25.6,26.0,11.200000000000001,14.2,51.0,65.33,83.0,0.0,1014.53,22.67,2.73
6,10.0,6.7,11.87,13.6,14.4,3.5999999999999996,7.7,67.0,71.67,76.0,0.1,1025.37,18.33,2.03
12,10.6,8.6,12.43,15.9,16.1,5.300000000000001,7.500000000000002,59.0,75.0,84.0,0.0,1027.2,16.67,2.03
9,9.1,6.2,11.63,15.8,16.1,6.700000000000001,9.900000000000002,66.0,79.33,91.0,0.0,1028.83,19.67,2.03
14,11.6,8.0,14.47,19.7,19.9,8.1,11.899999999999999,53.0,75.0,87.0,0.0,1026.87,15.33,3.1
8,12.0,11.4,14.53,17.2,18.2,5.199999999999999,6.799999999999999,72.0,78.67,90.0,0.0,1025.33,18.33,2.53
11,11.8,8.3,15.07,20.5,21.5,8.7,13.2,53.0,75.67,89.0,0.0,1025.93,11.0,2.07
7,14.6,11.3,18.67,24.9,25.1,10.299999999999999,13.8,47.0,63.67,75.0,0.0,1024.63,10.67,2.43
8,16.9,12.4,18.9,22.7,23.6,5.800000000000001,11.200000000000001,52.0,66.0,76.0,0.0,1021.67,24.0,1.83
11,18.6,14.5,21.03,25.6,26.0,7.0,11.5,53.0,71.0,83.0,0.0,1022.4,10.67,1.27
9,14.8,13.2,20.27,28.8,28.8,14.0,15.600000000000001,53.0,79.33,97.0,0.0,1020.73,10.67,1.37
3,21.0,16.8,25.23,32.7,32.8,11.700000000000003,15.999999999999996,40.0,60.67,80.0,0.0,1014.5,18.33,1.77
3,23.8,18.5,24.43,24.9,28.5,1.0999999999999979,10.0,67.0,71.0,79.0,0.0,1011.53,11.0,2.43
9,15.4,14.6,16.8,18.5,18.7,3.0999999999999996,4.1,81.0,88.67,96.0,29.6,1014.23,22.67,2.67
7,9.0,8.1,12.33,15.5,15.9,6.5,7.800000000000001,57.0,76.33,87.0,1.9,1019.07,27.0,1.93
2,9.3,8.4,12.23,16.3,17.2,7.0,8.799999999999999,69.0,78.33,86.0,0.0,1020.17,27.33,1.57
8,12.5,11.9,14.63,18.3,19.4,5.800000000000001,7.499999999999998,75.0,87.67,95.0,1.4000000000000001,1021.7,20.0,1.37
4,13.9,13.4,16.7,22.0,22.4,8.1,8.999999999999998,64.0,83.33,93.0,0.0,1023.0,14.0,2.1
5,16.4,16.4,17.27,18.2,18.8,1.8000000000000007,2.400000000000002,91.0,93.0,96.0,11.8,1019.47,10.67,2.13
4,15.2,14.2,16.07,17.2,17.2,2.0,3.0,73.0,81.67,98.0,20.799999999999997,1013.77,24.33,2.13
11,14.1,13.4,15.37,17.8,18.1,3.700000000000001,4.700000000000001,79.0,87.33,94.0,0.0,1016.27,28.67,1.3
9,12.1,11.2,16.37,20.6,20.7,8.500000000000002,9.5,66.0,82.0,97.0,0.0,1017.47,28.67,1.13
3,15.7,14.6,16.37,16.8,18.4,1.1000000000000014,3.799999999999999,85.0,86.67,88.0,0.0,1014.6,11.0,1.2
9,14.5,12.3,16.3,19.7,19.8,5.199999999999999,7.5,86.0,87.33,89.0,0.0,1012.8,20.0,1.87
8,17.3,17.3,18.77,21.5,21.6,4.199999999999999,4.300000000000001,84.0,92.33,97.0,12.600000000000001,1011.23,24.33,0.9
11,19.3,17.8,22.9,26.7,27.2,7.399999999999999,9.399999999999999,70.0,82.0,92.0,0.7,1008.77,15.33,1.43
11,17.6,12.6,19.3,21.3,21.3,3.6999999999999993,8.700000000000001,52.0,78.0,92.0,42.4,1014.5,15.0,1.83
3,7.2,4.8,11.8,15.6,15.6,8.399999999999999,10.8,57.0,65.67,71.0,0.0,1027.63,22.67,1.6
1,8.6,7.8,11.93,18.4,18.5,9.799999999999999,10.7,68.0,82.33,90.0,0.0,1026.93,15.33,1.9
10,12.8,10.9,18.0,26.6,26.6,13.8,15.700000000000001,57.0,80.0,95.0,0.0,1023.17,11.0,1.3
8,15.4,14.2,20.73,27.8,27.8,12.4,13.600000000000001,51.0,77.67,95.0,0.0,1019.13,9.33,0.9
6,20.6,17.6,22.93,26.2,26.2,5.599999999999998,8.599999999999998,59.0,66.67,77.0,0.0,1010.97,21.33,1.87
8,16.5,16.3,20.43,23.5,23.5,7.0,7.199999999999999,74.0,77.67,85.0,0.0,1013.4,18.33,1.6
8,19.1,19.1,22.9,29.3,29.6,10.2,10.5,63.0,76.33,88.0,0.0,1013.13,15.33,1.27
4,21.7,19.8,25.17,31.3,31.4,9.600000000000001,11.599999999999998,40.0,65.0,87.0,0.0,1011.97,24.0,2.3
12,17.0,17.0,21.9,26.7,26.7,9.7,9.7,53.0,73.67,92.0,0.0,1016.63,18.33,1.87
4,17.6,15.4,21.33,28.6,30.2,11.0,14.799999999999999,43.0,76.0,94.0,0.0,1012.4,16.67,2.07
5,20.4,16.0,23.93,30.2,30.2,9.8,14.2,38.0,61.33,75.0,0.0,1008.23,27.33,2.2
3,17.6,9.1,20.5,23.6,25.1,6.0,16.0,57.0,79.33,93.0,22.6,1007.17,16.67,1.33
6,9.1,7.7,11.53,13.0,13.3,3.9000000000000004,5.6000000000000005,64.0,78.33,91.0,3.6,1021.73,25.67,1.43
5,8.1,6.7,10.77,15.4,17.0,7.300000000000001,10.3,70.0,86.0,96.0,0.0,1022.1,13.67,1.03
9,7.8,6.5,12.13,17.1,17.9,9.3,11.399999999999999,62.0,78.0,92.0,0.0,1024.07,12.33,1.13
8,9.9,9.0,11.6,14.4,14.6,4.5,5.6,79.0,85.33,90.0,0.0,1022.53,9.33,1.3
7,12.9,12.4,14.8,16.1,16.1,3.200000000000001,3.700000000000001,96.0,96.67,97.0,110.5,1007.1,18.33,1.33
14,11.6,11.2,13.4,14.4,15.0,2.8000000000000007,3.8000000000000007,78.0,85.67,92.0,8.2,1006.9,27.0,3.67
5,9.2,9.1,11.27,12.6,12.8,3.4000000000000004,3.700000000000001,59.0,78.0,90.0,0.0,1018.47,27.0,2.47
6,6.0,4.7,9.53,13.2,13.3,7.199999999999999,8.600000000000001,63.0,74.0,88.0,0.0,1021.3,28.67,1.7
7,5.6,4.2,10.8,19.8,20.6,14.200000000000001,16.400000000000002,46.0,78.67,97.0,0.0,1017.93,20.0,1.03
6,13.3,11.8,13.83,14.7,15.9,1.3999999999999986,4.1,78.0,90.33,97.0,14.8,1012.77,18.33,0.83
3,11.9,11.5,13.27,14.1,14.4,2.1999999999999993,2.9000000000000004,76.0,85.33,92.0,7.6,1019.03,11.0,1.0
6,12.1,10.8,12.63,13.5,14.1,1.4000000000000004,3.299999999999999,86.0,93.33,98.0,38.0,1017.6,14.0,2.73
7,14.1,12.0,14.7,15.1,15.4,1.0,3.4000000000000004,87.0,94.0,98.0,89.3,1008.93,21.0,1.93
9,9.6,8.5,11.9,14.1,14.4,4.5,5.9,58.0,77.33,94.0,1.5,1020.07,27.0,2.97
10,6.8,4.7,12.43,22.0,22.0,15.2,17.3,48.0,77.0,93.0,0.0,1018.13,16.67,1.0
7,13.0,11.8,14.0,15.2,16.6,2.1999999999999993,4.800000000000001,85.0,90.33,96.0,6.8,1014.17,7.67,1.03
9,12.8,12.4,13.6,14.6,14.6,1.799999999999999,2.1999999999999993,88.0,92.67,98.0,11.7,1011.3,18.33,1.23
13,9.6,8.7,13.27,16.8,16.8,7.200000000000001,8.100000000000001,51.0,82.33,98.0,0.4,1017.0,15.33,0.9
4,5.5,3.6,9.47,12.6,12.8,7.1,9.200000000000001,47.0,69.0,89.0,0.0,1023.83,25.67,2.1
6,4.3,2.7,8.97,15.4,15.6,11.100000000000001,12.899999999999999,69.0,81.33,99.0,0.0,1025.8,18.33,0.83
8,7.5,6.6,9.53,11.5,11.8,4.0,5.200000000000001,80.0,86.33,95.0,3.9,1022.73,12.33,0.97
7,11.5,10.6,14.4,20.1,21.2,8.600000000000001,10.6,78.0,90.33,98.0,5.9,1019.03,15.33,0.7
7,15.1,13.6,20.57,30.1,30.2,15.000000000000002,16.6,55.0,81.33,95.0,0.0,1016.77,16.67,0.77
4,19.6,17.0,23.9,31.0,31.0,11.399999999999999,14.0,44.0,74.0,91.0,0.0,1015.9,18.33,1.43
6,18.6,16.6,22.67,28.4,28.4,9.799999999999997,11.799999999999997,56.0,74.33,87.0,0.0,1015.53,14.0,1.4
9,17.8,16.0,22.33,28.8,29.0,11.0,13.0,47.0,70.67,84.0,0.0,1014.33,24.33,1.47
7,17.9,16.1,22.77,30.0,30.0,12.100000000000001,13.899999999999999,46.0,71.0,85.0,0.0,1014.0,23.0,1.5
10,18.8,16.3,23.23,29.9,29.9,11.099999999999998,13.599999999999998,41.0,67.33,81.0,0.0,1014.63,19.67,1.8
2,19.8,14.6,23.03,28.8,29.1,9.0,14.500000000000002,48.0,66.33,78.0,0.0,1012.17,19.67,1.23
7,9.1,8.9,12.77,14.9,14.9,5.800000000000001,6.0,54.0,75.0,86.0,9.899999999999999,1019.97,24.0,2.87
3,7.5,6.1,12.33,19.3,19.7,11.8,13.6,45.0,66.67,89.0,0.0,1023.7,28.67,0.97
3,12.5,10.5,15.37,20.7,20.8,8.2,10.3,69.0,85.0,97.0,9.6,1016.7,15.33,1.67
5,11.6,9.5,13.5,17.3,17.3,5.700000000000001,7.800000000000001,83.0,90.67,95.0,64.4,1018.57,16.67,1.37
3,7.6,5.1,10.47,14.2,14.2,6.6,9.1,51.0,69.33,80.0,0.0,1027.07,24.0,1.53
9,6.0,2.6,9.67,16.2,16.2,10.2,13.6,61.0,79.0,88.0,0.0,1029.77,12.33,2.47
6,9.6,6.5,14.5,22.3,22.6,12.700000000000001,16.1,47.0,73.0,86.0,0.0,1026.67,9.33,1.43
9,14.3,12.3,18.3,24.0,24.3,9.7,12.0,57.0,77.67,92.0,1.9,1024.4,6.33,0.87
8,13.7,10.9,19.33,27.3,27.3,13.600000000000001,16.4,48.0,69.0,87.0,0.0,1023.93,19.67,1.0
3,15.9,13.9,20.83,27.9,28.8,11.999999999999998,14.9,49.0,76.67,94.0,0.0,1024.83,18.0,1.03
5,15.7,13.3,21.4,28.0,29.0,12.3,15.7,44.0,74.0,98.0,0.0,1024.93,16.67,1.27
1,14.9,11.9,20.3,26.7,26.8,11.799999999999999,14.9,43.0,70.67,87.0,0.2,1023.63,18.33,1.43
7,15.8,12.4,20.77,28.4,28.6,12.599999999999998,16.200000000000003,56.0,72.33,83.0,0.0,1022.9,13.67,0.87
5,15.0,14.0,19.67,25.4,25.4,10.399999999999999,11.399999999999999,59.0,77.67,93.0,0.1,1023.23,11.0,0.9
1,13.8,13.6,16.8,20.6,20.6,6.800000000000001,7.000000000000002,68.0,84.0,93.0,0.1,1024.6,12.33,1.17
9,12.6,11.9,17.57,26.1,26.5,13.500000000000002,14.6,50.0,78.67,93.0,0.0,1021.4,17.0,1.37
4,17.8,13.3,22.4,30.4,30.4,12.599999999999998,17.099999999999998,30.0,61.33,79.0,0.0,1012.5,15.0,1.13
3,13.3,9.1,17.07,24.4,25.4,11.099999999999998,16.299999999999997,56.0,66.0,75.0,0.0,1015.73,22.67,1.4
10,9.1,6.4,10.3,12.2,12.9,3.0999999999999996,6.5,92.0,93.33,94.0,33.5,1018.2,17.0,1.6
8,12.9,12.5,13.77,15.5,15.6,2.5999999999999996,3.0999999999999996,93.0,96.33,99.0,15.7,1013.2,13.67,1.43
3,14.9,13.6,17.1,21.3,22.3,6.4,8.700000000000001,76.0,90.33,98.0,0.3,1012.47,14.0,2.0
7,15.6,15.0,18.27,21.8,21.8,6.200000000000001,6.800000000000001,64.0,83.33,95.0,2.1,1008.53,21.33,2.53
7,12.8,9.1,16.47,20.2,20.3,7.399999999999999,11.200000000000001,57.0,74.0,86.0,0.0,1014.33,16.0,0.9
6,11.4,7.4,15.3,22.5,22.5,11.1,15.1,50.0,72.0,88.0,0.0,1015.67,15.33,0.97
5,13.6,11.9,18.57,25.9,26.1,12.299999999999999,14.200000000000001,61.0,74.67,85.0,0.0,1010.8,21.33,1.63
9,15.2,11.8,16.87,17.7,18.0,2.5,6.199999999999999,65.0,80.0,91.0,5.7,1012.27,15.33,1.27
9,10.4,7.8,11.3,11.8,12.7,1.4000000000000004,4.8999999999999995,61.0,70.0,77.0,0.0,1026.23,16.67,1.53
9,6.5,4.0,9.8,14.1,15.2,7.6,11.2,43.0,57.33,73.0,0.0,1030.57,24.0,1.63
12,8.1,3.9,11.5,18.1,18.6,10.000000000000002,14.700000000000001,41.0,60.0,70.0,0.0,1029.03,22.67,0.93
9,10.5,7.3,14.97,22.9,23.2,12.399999999999999,15.899999999999999,47.0,64.67,74.0,0.0,1025.63,16.67,1.6
11,15.0,12.0,18.93,24.8,25.1,9.8,13.100000000000001,46.0,68.0,83.0,0.0,1021.43,4.67,1.17
7,16.2,13.4,20.3,26.9,27.2,10.7,13.799999999999999,42.0,60.33,73.0,0.0,1016.23,10.67,1.3
9,18.0,13.6,22.6,31.0,31.1,13.0,17.5,38.0,64.67,82.0,0.0,1013.5,11.0,1.2
5,20.8,17.3,22.93,26.2,31.3,5.399999999999999,14.0,52.0,65.0,77.0,0.0,1013.4,15.33,1.6
5,17.3,15.2,18.1,19.5,19.8,2.1999999999999993,4.600000000000001,83.0,88.33,91.0,0.0,1016.5,15.33,0.77
6,18.3,15.4,22.6,30.7,30.7,12.399999999999999,15.299999999999999,50.0,75.67,91.0,1.1,1010.77,21.33,1.2
3,12.9,11.3,14.83,18.3,18.3,5.4,7.0,91.0,93.67,96.0,15.700000000000001,1018.2,15.33,2.03
8,11.3,10.1,12.03,13.5,13.7,2.1999999999999993,3.5999999999999996,66.0,77.33,90.0,1.6,1026.07,14.0,1.9
7,9.0,7.5,13.9,22.2,22.2,13.2,14.7,47.0,74.67,94.0,0.0,1016.6,21.33,0.73
8,14.5,13.1,17.37,23.1,23.6,8.600000000000001,10.500000000000002,65.0,74.67,82.0,0.0,1012.33,16.67,1.23
7,11.5,9.8,16.67,22.1,23.1,10.600000000000001,13.3,55.0,74.33,95.0,0.0,1017.77,32.0,0.77
12,13.1,10.9,18.93,29.0,29.6,15.9,18.700000000000003,57.0,79.67,93.0,0.0,1016.93,22.67,0.87
8,21.1,17.0,24.7,31.5,31.5,10.399999999999999,14.5,43.0,67.67,85.0,0.0,1012.43,26.0,1.7
11,15.9,14.6,16.63,18.1,18.8,2.200000000000001,4.200000000000001,82.0,86.0,89.0,14.4,1017.87,15.33,2.37
6,14.6,14.1,15.93,17.7,19.2,3.0999999999999996,5.1,81.0,85.67,91.0,0.0,1020.67,14.0,1.93
13,16.1,15.8,16.47,16.8,17.1,0.6999999999999993,1.3000000000000007,90.0,91.67,94.0,9.0,1020.03,9.0,1.87
11,16.4,16.2,18.23,20.4,20.6,4.0,4.400000000000002,82.0,89.67,94.0,6.8,1018.97,10.67,2.73
5,16.4,15.1,17.03,17.7,17.9,1.3000000000000007,2.799999999999999,86.0,90.33,96.0,19.2,1016.73,21.33,1.83
8,13.1,12.7,15.97,18.8,19.2,5.700000000000001,6.5,59.0,84.0,98.0,1.3,1018.43,19.67,1.87
5,9.9,7.9,14.1,19.2,19.4,9.299999999999999,11.499999999999998,48.0,68.0,79.0,0.0,1020.03,27.33,1.33
9,10.3,8.9,15.17,22.5,22.6,12.2,13.700000000000001,53.0,75.0,93.0,0.0,1021.7,21.33,0.73
10,11.7,10.0,16.77,23.3,23.3,11.600000000000001,13.3,53.0,77.33,98.0,0.0,1019.87,21.0,1.03
4,13.3,11.2,14.5,15.3,15.8,2.0,4.600000000000001,85.0,92.0,98.0,0.2,1018.87,14.0,1.07
5,9.9,8.4,12.5,14.5,15.1,4.6,6.699999999999999,55.0,73.33,85.0,0.0,1024.13,18.0,1.37
6,9.0,8.3,11.77,15.8,16.0,6.800000000000001,7.699999999999999,61.0,78.33,89.0,0.0,1025.33,24.33,0.77
8,10.4,8.6,12.0,14.8,15.3,4.4,6.700000000000001,76.0,87.0,93.0,0.0,1025.97,11.0,1.0
11,12.7,11.4,14.27,16.8,16.8,4.100000000000001,5.4,84.0,89.67,94.0,0.0,1022.57,15.33,1.3
8,13.8,13.8,15.6,18.0,18.6,4.199999999999999,4.800000000000001,78.0,87.0,96.0,1.6,1020.3,21.0,1.03
8,14.2,13.5,14.37,14.7,15.0,0.5,1.5,90.0,91.0,92.0,1.4,1021.97,18.33,0.87
2,13.3,11.2,14.73,17.3,17.4,4.0,6.199999999999999,80.0,90.0,97.0,0.0,1022.73,12.33,1.1
9,14.1,13.3,16.47,19.8,19.9,5.700000000000001,6.599999999999998,72.0,84.0,95.0,0.2,1021.93,16.67,1.83
4,17.1,15.7,18.17,20.3,21.6,3.1999999999999993,5.900000000000002,81.0,82.33,84.0,6.5,1009.83,16.67,1.8
3,13.3,12.1,17.07,19.6,19.9,6.300000000000001,7.799999999999999,58.0,74.67,86.0,0.0,1015.9,25.67,1.77
5,12.7,11.1,14.33,16.0,16.9,3.3000000000000007,5.799999999999999,76.0,90.33,98.0,40.7,1014.3,12.33,1.6
2,12.6,11.2,14.0,16.6,16.7,4.000000000000002,5.5,79.0,88.33,98.0,69.39999999999999,1013.63,22.67,2.03
5,8.3,7.2,10.37,11.4,11.6,3.0999999999999996,4.3999999999999995,52.0,63.67,72.0,0.0,1022.93,28.67,2.87
12,7.9,7.3,8.5,9.0,9.8,1.0999999999999996,2.500000000000001,64.0,67.0,72.0,0.0,1023.07,28.67,3.07
12,8.3,8.1,9.5,11.4,11.6,3.0999999999999996,3.5,75.0,83.67,93.0,1.1,1026.83,28.67,1.9
9,8.4,6.6,12.33,18.1,18.5,9.700000000000001,11.9,68.0,83.67,95.0,0.0,1027.5,22.67,1.13
12,9.7,7.4,14.03,20.3,20.6,10.600000000000001,13.200000000000001,56.0,82.33,97.0,0.2,1023.37,18.33,1.0
6,9.7,7.8,13.7,19.1,19.3,9.400000000000002,11.5,54.0,81.0,97.0,0.1,1024.27,21.0,0.9
11,7.5,5.0,11.2,15.1,16.8,7.6,11.8,74.0,86.33,97.0,0.2,1025.27,16.67,0.77
14,8.1,7.2,13.0,19.0,19.9,10.9,12.7,68.0,85.0,96.0,0.1,1024.53,16.67,1.0
5,11.4,10.6,14.77,19.0,21.4,7.6,10.799999999999999,70.0,86.0,97.0,0.2,1024.13,15.0,1.03
14,11.7,10.5,17.2,24.3,24.3,12.600000000000001,13.8,45.0,74.33,97.0,0.0,1022.43,17.0,1.43
4,14.6,11.6,18.13,23.3,24.0,8.700000000000001,12.4,56.0,74.33,85.0,0.0,1020.43,21.0,0.73
5,14.1,13.2,17.77,23.1,23.8,9.000000000000002,10.600000000000001,52.0,78.0,92.0,0.0,1020.63,21.33,0.93
8,14.0,11.0,18.4,25.2,25.4,11.2,14.399999999999999,48.0,76.0,93.0,0.0,1017.63,26.0,1.7
5,13.9,13.4,17.8,22.6,22.8,8.700000000000001,9.4,64.0,81.33,93.0,0.0,1018.93,17.0,0.97
6,14.9,14.4,18.83,25.7,26.5,10.799999999999999,12.1,50.0,80.0,96.0,0.0,1019.3,10.67,0.77
1,15.5,13.5,18.6,22.6,22.9,7.100000000000001,9.399999999999999,66.0,82.0,91.0,0.1,1016.33,24.0,0.8
6,16.9,15.8,18.93,21.4,21.8,4.5,6.0,65.0,77.0,84.0,0.0,1015.7,12.33,1.37
6,16.1,14.6,17.0,18.2,19.7,2.099999999999998,5.1,83.0,89.33,97.0,9.9,1012.07,22.67,0.97
12,11.0,9.7,14.63,18.3,18.4,7.300000000000001,8.7,62.0,81.67,96.0,0.0,1018.33,10.67,1.03
