data,obito,tmin_3h,tmin,temp,tmax_3h,tmax,amplitude_t_3h,amplitude_t,urmin,umidade,urmax,prec,pressao,ventodir,ventovel
2014-12-16,13,21.5,19.1,24.3,27.2,27.9,5.699999999999999,8.799999999999997,65.0,71.0,79.0,0.0,1015.7,10.67,2.57
2014-12-17,9,23.4,21.8,25.17,27.3,27.7,3.900000000000002,5.899999999999999,76.0,80.33,86.0,0.4,1011.67,25.67,1.97
2014-12-18,6,23.5,22.0,26.57,30.2,30.2,6.699999999999999,8.2,51.0,68.0,88.0,0.0,1010.93,21.0,2.47
2014-12-19,7,23.6,18.3,26.73,30.9,31.3,7.299999999999997,13.0,52.0,65.67,81.0,0.0,1009.17,12.33,2.33
2014-12-20,5,23.8,20.3,28.87,35.4,36.1,11.599999999999998,15.8,47.0,65.33,83.0,0.0,1004.7,12.0,2.23
2014-12-21,8,22.1,20.5,22.2,22.3,23.5,0.1999999999999993,3.0,91.0,93.33,95.0,70.9,1004.6,19.67,2.4
2014-12-22,8,21.0,18.5,22.23,24.6,25.7,3.6000000000000014,7.199999999999999,64.0,79.0,95.0,5.2,1010.83,22.67,2.5
2014-12-23,8,19.8,14.1,23.03,26.1,26.1,6.300000000000001,12.000000000000002,46.0,57.0,70.0,0.0,1021.13,12.33,2.53
2014-12-24,8,19.5,15.7,23.33,27.3,27.6,7.800000000000001,11.900000000000002,55.0,62.33,68.0,0.0,1019.43,12.33,2.77
2014-12-25,6,21.7,18.3,25.87,29.8,31.1,8.100000000000001,12.8,59.0,63.33,71.0,0.0,1016.43,9.33,2.5
2014-12-26,6,24.1,21.5,26.37,28.8,29.6,4.699999999999999,8.100000000000001,73.0,81.0,88.0,0.5,1015.97,24.33,1.87
2014-12-27,8,22.5,21.8,24.3,26.5,27.5,4.0,5.699999999999999,78.0,84.33,89.0,13.4,1011.93,22.67,2.2
2014-12-28,5,25.2,22.1,25.5,26.0,27.6,0.8000000000000007,5.5,85.0,88.0,91.0,3.5000000000000004,1009.23,32.0,2.07
2014-12-29,3,22.3,20.9,25.27,30.1,30.8,7.800000000000001,9.900000000000002,67.0,83.0,94.0,1.1,1010.13,24.33,1.37
2014-12-30,7,25.2,25.2,27.4,30.2,30.5,5.0,5.300000000000001,69.0,76.33,84.0,0.0,1005.7,22.67,2.2
2014-12-31,6,26.7,26.7,27.8,29.1,31.2,2.400000000000002,4.5,71.0,76.33,81.0,6.4,1005.57,24.33,2.43
2015-01-01,7,26.7,22.0,27.23,28.3,28.3,1.6000000000000014,6.300000000000001,73.0,75.67,81.0,0.3,1005.73,14.0,2.1
2015-01-02,7,20.6,19.7,22.97,25.1,26.8,4.5,7.100000000000001,62.0,81.33,92.0,17.5,1010.23,25.67,2.43
2015-01-03,8,21.7,18.3,24.67,28.2,29.0,6.5,10.7,58.0,67.0,76.0,0.0,1015.47,15.33,1.83
2015-01-04,6,22.5,17.8,26.17,31.5,32.1,9.0,14.3,41.0,66.0,81.0,0.0,1016.83,21.33,1.83
2015-01-05,5,24.4,19.1,27.83,33.2,33.5,8.800000000000004,14.399999999999999,43.0,57.0,67.0,0.0,1017.17,12.33,2.37
2015-01-06,2,25.6,23.1,30.07,35.7,37.0,10.100000000000001,13.899999999999999,49.0,64.33,83.0,0.0,1013.0,22.67,2.23
2015-01-07,4,29.2,23.3,30.17,31.8,35.1,2.6000000000000014,11.8,71.0,71.67,72.0,0.0,1010.2,20.0,2.13
2015-01-08,5,23.3,22.6,24.83,26.1,26.1,2.8000000000000007,3.5,86.0,91.33,94.0,32.4,1012.13,25.67,1.23
2015-01-09,7,23.7,22.7,26.63,30.3,32.6,6.600000000000001,9.900000000000002,72.0,84.67,98.0,8.0,1011.03,21.33,0.93
2015-01-10,5,23.5,23.1,27.8,32.5,33.8,9.0,10.699999999999996,68.0,80.0,94.0,10.0,1010.97,31.67,1.83
2015-01-11,3,27.7,23.7,29.8,33.7,34.2,6.0000000000000036,10.500000000000004,56.0,65.33,72.0,0.0,1011.93,27.33,1.7
2015-01-12,11,27.8,25.2,29.43,32.5,33.4,4.699999999999999,8.2,56.0,69.0,77.0,0.0,1011.53,31.67,2.4
2015-01-13,8,28.6,23.5,31.0,35.6,36.2,7.0,12.700000000000003,52.0,68.67,77.0,0.0,1011.7,8.0,1.97
2015-01-14,4,25.1,23.0,26.17,27.7,29.1,2.599999999999998,6.100000000000001,78.0,80.33,82.0,26.7,1010.23,19.67,2.43
2015-01-15,6,23.1,22.4,24.43,25.5,26.0,2.3999999999999986,3.6000000000000014,77.0,87.33,96.0,15.399999999999999,1015.77,18.33,2.03
2015-01-16,8,23.0,22.4,25.67,29.4,30.1,6.399999999999999,7.700000000000003,68.0,79.67,87.0,0.1,1015.67,15.33,1.83
2015-01-17,7,25.4,24.7,26.77,28.4,29.2,3.0,4.5,76.0,84.33,89.0,5.0,1011.87,22.67,1.47
2015-01-18,6,25.4,24.8,26.8,29.0,29.7,3.6000000000000014,4.899999999999999,63.0,76.67,86.0,0.2,1013.63,16.67,2.17
2015-01-19,2,25.0,22.6,28.37,32.7,34.3,7.700000000000003,11.699999999999996,55.0,71.33,82.0,0.0,1012.83,15.33,1.33
2015-01-20,7,25.1,20.4,26.37,28.4,28.4,3.299999999999997,8.0,73.0,83.33,89.0,7.9,1013.97,15.33,1.53
2015-01-21,2,20.4,19.7,22.93,26.0,26.7,5.600000000000001,7.0,69.0,84.33,92.0,18.2,1017.43,15.33,2.87
2015-01-22,4,22.0,17.8,23.7,26.1,26.6,4.100000000000001,8.8,59.0,69.67,79.0,0.0,1020.53,12.33,3.27
2015-01-23,10,22.1,18.7,25.2,28.7,29.1,6.599999999999998,10.400000000000002,57.0,66.33,73.0,0.0,1018.93,14.0,2.97
2015-01-24,5,23.2,18.9,26.87,32.2,32.4,9.000000000000004,13.5,54.0,65.67,77.0,0.0,1014.43,21.33,1.13
2015-01-25,9,25.6,21.4,27.87,32.4,33.5,6.799999999999997,12.100000000000001,50.0,63.0,72.0,0.0,1010.43,22.67,2.6
2015-01-26,6,28.3,23.1,29.43,31.4,32.8,3.099999999999998,9.699999999999996,65.0,68.33,70.0,0.0,1010.23,21.33,2.4
2015-01-27,9,26.9,23.8,30.5,35.8,36.1,8.899999999999999,12.3,47.0,63.67,73.0,0.0,1010.67,25.67,1.9
2015-01-28,4,26.4,24.0,28.8,32.6,34.6,6.200000000000003,10.600000000000001,61.0,69.67,76.0,0.0,1010.23,27.33,1.5
2015-01-29,6,24.4,22.3,24.8,25.6,25.7,1.2000000000000028,3.3999999999999986,70.0,84.67,94.0,13.8,1009.73,27.0,2.27
2015-01-30,3,22.5,17.9,24.53,27.7,28.3,5.199999999999999,10.400000000000002,57.0,71.67,80.0,0.0,1017.17,15.33,2.2
2015-01-31,2,21.7,19.4,23.87,26.5,26.9,4.800000000000001,7.5,70.0,73.0,75.0,0.0,1018.37,12.33,2.97
2015-02-01,6,22.3,20.3,26.07,30.2,30.8,7.899999999999999,10.5,63.0,75.33,89.0,3.9000000000000004,1015.83,12.33,2.3
2015-02-02,6,25.5,21.8,28.23,32.2,32.8,6.700000000000003,10.999999999999996,65.0,73.33,84.0,0.0,1012.9,22.67,2.07
2015-02-03,5,26.0,22.4,28.37,31.6,31.8,5.600000000000001,9.400000000000002,63.0,74.67,85.0,0.0,1010.87,18.33,2.53
2015-02-05,4,24.3,21.4,24.83,25.2,29.2,0.8999999999999986,7.800000000000001,80.0,82.67,86.0,9.4,1009.57,14.0,3.07
2015-02-06,4,23.7,21.0,25.83,28.8,28.8,5.100000000000001,7.800000000000001,55.0,72.0,87.0,3.0,1009.7,15.33,3.33
2015-02-07,8,22.8,19.5,24.93,29.0,29.5,6.199999999999999,10.0,57.0,71.33,81.0,0.0,1009.2,19.67,2.33
2015-02-08,8,22.8,17.9,25.73,31.2,31.2,8.399999999999999,13.3,55.0,67.33,75.0,0.0,1010.43,8.0,1.8
2015-02-09,5,23.5,20.3,27.37,32.8,33.2,9.299999999999997,12.900000000000002,57.0,69.67,76.0,0.0,1008.7,24.33,2.07
2015-02-10,4,23.8,20.8,28.7,34.7,34.8,10.900000000000002,13.999999999999996,57.0,70.67,85.0,0.8,1009.3,24.33,1.7
2015-02-11,11,23.0,22.8,24.6,25.6,27.9,2.6000000000000014,5.099999999999998,80.0,87.0,95.0,23.9,1012.33,24.0,1.27
2015-02-12,9,24.2,22.9,26.47,30.2,32.2,6.0,9.300000000000004,66.0,82.33,91.0,0.0,1012.07,27.33,1.53
2015-02-13,4,26.5,23.9,27.8,28.7,30.5,2.1999999999999993,6.600000000000001,73.0,75.67,80.0,0.0,1014.03,18.33,2.47
2015-02-14,2,24.1,21.6,24.93,25.7,26.1,1.5999999999999979,4.5,69.0,74.67,84.0,0.0,1017.03,14.0,3.53
2015-02-15,6,22.5,21.3,24.77,27.6,27.8,5.100000000000001,6.5,59.0,67.67,76.0,0.0,1017.2,12.33,3.53
2015-02-16,6,22.6,20.9,24.37,27.3,27.7,4.699999999999999,6.800000000000001,63.0,74.0,81.0,0.0,1016.43,12.33,2.7
2015-02-17,5,22.9,19.8,25.13,28.1,29.7,5.200000000000003,9.899999999999999,66.0,76.0,82.0,0.0,1013.8,12.33,2.6
2015-02-18,5,23.1,20.5,26.3,30.0,31.0,6.899999999999999,10.5,60.0,73.33,83.0,0.4,1010.3,14.0,2.77
2015-02-19,8,24.0,22.3,27.97,32.7,33.4,8.700000000000003,11.099999999999998,56.0,70.33,85.0,0.0,1005.93,15.33,1.8
2015-02-20,9,23.4,21.8,24.77,27.0,27.0,3.6000000000000014,5.199999999999999,75.0,83.67,88.0,3.0999999999999996,1010.27,25.67,1.5
2015-02-21,3,23.6,21.1,24.93,27.2,28.4,3.599999999999998,7.299999999999997,70.0,81.67,89.0,0.0,1018.43,14.0,2.5
2015-02-22,6,23.4,22.0,25.33,27.3,29.8,3.900000000000002,7.800000000000001,72.0,80.33,88.0,0.2,1017.87,9.33,1.37
2015-02-23,8,24.1,22.0,26.63,30.8,30.8,6.699999999999999,8.8,59.0,76.33,88.0,0.0,1015.63,21.33,1.07
2015-02-24,6,21.8,21.2,25.67,30.2,30.6,8.399999999999999,9.400000000000002,60.0,82.0,97.0,19.9,1014.87,13.67,1.17
2015-02-25,8,24.4,20.1,27.47,32.8,33.3,8.399999999999999,13.199999999999996,53.0,70.67,85.0,0.0,1014.63,14.0,1.43
2015-02-26,9,23.6,21.4,26.53,30.3,30.7,6.699999999999999,9.3,68.0,77.67,86.0,21.4,1012.23,21.33,1.83
2015-02-27,8,23.2,20.8,24.93,28.0,29.8,4.800000000000001,9.0,70.0,83.67,94.0,4.3,1009.83,30.33,1.3
2015-02-28,7,23.6,18.7,24.83,27.2,27.7,3.599999999999998,9.0,56.0,72.33,88.0,4.7,1015.93,14.0,3.2
2015-12-01,9,18.6,16.0,23.2,27.8,28.6,9.2,12.600000000000001,51.0,57.33,64.0,0.0,1017.83,17.0,1.3
2015-12-02,3,20.9,19.9,22.07,22.7,23.8,1.8000000000000007,3.900000000000002,86.0,89.0,95.0,7.6,1015.57,14.0,2.07
2015-12-03,5,20.1,19.4,22.87,27.1,27.6,7.0,8.200000000000003,71.0,82.0,89.0,0.6,1014.8,14.0,3.4
2015-12-04,15,22.4,21.0,23.77,24.6,27.8,2.200000000000003,6.800000000000001,81.0,83.67,88.0,3.4,1010.17,10.67,1.43
2015-12-05,9,25.0,20.7,25.3,25.7,26.3,0.6999999999999993,5.600000000000001,58.0,74.0,84.0,0.0,1009.27,13.67,1.37
2015-12-06,5,20.0,17.5,22.33,26.2,26.4,6.199999999999999,8.899999999999999,57.0,73.67,83.0,0.0,1013.03,15.33,2.0
2015-12-07,6,18.4,13.0,21.57,25.5,25.9,7.100000000000001,12.899999999999999,48.0,62.67,73.0,0.0,1014.6,15.33,1.8
2015-12-08,4,19.4,15.3,24.53,31.3,32.3,11.900000000000002,16.999999999999996,49.0,63.0,77.0,0.0,1013.2,10.67,1.17
2015-12-09,7,22.9,20.5,27.13,30.0,33.9,7.100000000000001,13.399999999999999,63.0,71.0,80.0,0.5,1008.17,25.67,2.9
2015-12-10,4,21.7,20.3,23.87,28.2,28.5,6.5,8.2,56.0,79.0,96.0,18.3,1009.4,7.67,1.4
2015-12-11,7,22.0,16.5,25.67,31.5,32.2,9.5,15.700000000000003,43.0,59.67,71.0,0.0,1011.27,23.0,1.8
2015-12-12,5,24.5,20.9,28.53,34.9,35.5,10.399999999999999,14.600000000000001,47.0,60.33,74.0,0.0,1008.57,11.0,1.83
2015-12-13,14,24.8,21.9,25.2,25.5,29.8,0.6999999999999993,7.900000000000002,71.0,74.67,77.0,0.2,1007.4,28.67,1.83
2015-12-14,4,25.0,21.6,26.43,28.1,30.8,3.1000000000000014,9.2,67.0,74.33,80.0,0.0,1008.6,31.67,1.57
2015-12-15,6,23.4,21.3,25.67,29.0,29.5,5.600000000000001,8.2,62.0,80.0,94.0,4.699999999999999,1010.0,20.0,2.23
2015-12-16,3,23.4,18.2,25.1,27.8,28.3,4.400000000000002,10.100000000000001,51.0,63.67,73.0,0.0,1016.8,15.33,3.0
2015-12-17,2,21.5,20.0,27.43,34.2,34.9,12.700000000000003,14.899999999999999,51.0,64.67,76.0,0.0,1011.07,17.0,2.07
2015-12-18,4,22.7,22.6,25.83,27.7,30.7,5.0,8.099999999999998,76.0,81.67,91.0,16.2,1006.63,24.33,2.1
2015-12-19,8,21.7,19.6,22.93,24.4,24.6,2.6999999999999993,5.0,65.0,80.33,89.0,0.6,1013.6,22.67,2.07
2015-12-20,2,19.8,17.5,21.97,24.7,26.0,4.899999999999999,8.5,62.0,69.0,77.0,0.0,1018.6,12.33,2.63
2015-12-21,6,21.0,19.2,23.77,25.6,27.7,4.600000000000001,8.5,69.0,74.67,78.0,0.0,1015.2,14.0,2.7
2015-12-22,5,23.3,21.7,25.2,26.5,27.3,3.1999999999999993,5.600000000000001,75.0,79.67,87.0,0.0,1011.27,4.67,0.97
2015-12-23,8,22.5,22.1,24.23,26.7,28.1,4.199999999999999,6.0,86.0,92.67,96.0,6.800000000000001,1008.8,6.0,0.23
2015-12-24,7,22.3,21.4,22.87,23.3,23.7,1.0,2.3000000000000007,95.0,95.67,97.0,26.3,1011.7,9.33,1.07
2015-12-25,9,21.6,21.0,22.8,24.6,25.3,3.0,4.300000000000001,86.0,91.33,96.0,5.199999999999999,1015.0,9.33,2.0
2015-12-26,8,21.7,21.1,23.9,26.3,27.5,4.600000000000001,6.399999999999999,80.0,87.67,95.0,1.1,1012.83,15.33,2.17
2015-12-27,6,23.4,21.4,26.03,29.8,31.1,6.400000000000002,9.700000000000003,72.0,82.0,90.0,0.0,1008.43,14.0,0.77
2015-12-28,6,24.8,22.4,26.13,28.8,30.1,4.0,7.700000000000003,72.0,81.33,86.0,0.0,1009.47,9.33,1.13
2015-12-29,4,25.3,23.5,28.57,31.8,32.8,6.5,9.299999999999997,63.0,73.0,85.0,0.0,1010.13,9.33,1.27
2015-12-30,6,26.7,24.6,28.03,28.7,31.8,2.0,7.199999999999999,80.0,82.67,87.0,0.30000000000000004,1006.33,16.67,1.7
2015-12-31,7,26.1,24.0,27.1,28.0,30.5,1.8999999999999986,6.5,75.0,86.67,93.0,3.8000000000000003,1005.2,15.0,2.1
2016-01-01,10,24.2,21.5,25.13,26.4,27.1,2.1999999999999993,5.600000000000001,68.0,76.0,81.0,0.0,1010.97,12.33,2.3
2016-01-02,5,23.5,21.4,25.37,28.0,28.5,4.5,7.100000000000001,65.0,72.67,77.0,0.0,1013.17,12.33,2.43
2016-01-03,10,23.6,21.3,26.47,29.7,30.0,6.099999999999998,8.7,58.0,67.33,74.0,0.0,1013.87,12.33,3.37
2016-01-04,8,23.8,22.0,27.57,32.7,33.3,8.900000000000002,11.299999999999997,50.0,63.0,74.0,0.0,1013.33,9.33,1.8
2016-01-05,10,25.9,22.9,28.0,31.4,33.2,5.5,10.300000000000004,62.0,68.0,73.0,0.0,1011.8,12.33,1.53
2016-01-06,4,24.9,24.3,27.83,32.2,33.2,7.300000000000004,8.900000000000002,59.0,80.0,91.0,3.2,1010.67,30.33,1.2
2016-01-07,11,24.8,22.8,26.4,27.2,27.2,2.3999999999999986,4.399999999999999,74.0,82.33,88.0,0.0,1009.7,21.0,2.2
2016-01-08,4,22.8,20.0,24.7,27.7,27.7,4.899999999999999,7.699999999999999,64.0,75.67,87.0,0.1,1011.07,15.33,3.07
2016-01-09,7,22.8,21.5,24.97,27.4,28.8,4.599999999999998,7.300000000000001,79.0,81.0,84.0,0.0,1012.0,14.0,2.4
2016-01-10,5,23.4,22.5,27.17,31.8,32.1,8.400000000000002,9.600000000000001,62.0,78.33,93.0,0.0,1011.5,9.33,1.83
2016-01-11,11,26.7,22.2,28.8,32.3,32.7,5.599999999999998,10.500000000000004,59.0,70.67,77.0,0.0,1007.9,18.33,2.2
2016-01-12,3,26.2,23.0,28.97,33.5,34.6,7.300000000000001,11.600000000000001,48.0,69.33,81.0,0.0,1007.0,16.67,2.0
2016-01-13,5,26.9,22.6,29.13,32.0,34.0,5.100000000000001,11.399999999999999,55.0,68.67,81.0,0.0,1007.63,15.33,2.03
2016-01-14,8,24.1,20.6,25.83,28.8,29.1,4.699999999999999,8.5,37.0,60.33,79.0,0.3,1013.63,13.67,3.37
2016-01-15,10,22.4,20.1,27.17,33.4,34.3,11.0,14.199999999999996,52.0,61.33,66.0,0.0,1010.2,15.33,1.63
2016-01-16,11,24.8,21.2,27.6,32.7,33.7,7.900000000000002,12.500000000000004,53.0,70.0,80.0,0.0,1011.53,19.67,1.57
2016-01-17,5,24.7,19.5,28.2,34.2,35.4,9.500000000000004,15.899999999999999,35.0,59.33,77.0,0.0,1012.37,24.33,1.87
2016-01-18,10,26.2,19.3,29.67,35.6,36.9,9.400000000000002,17.599999999999998,28.0,50.67,63.0,0.0,1011.93,24.33,2.13
2016-01-19,3,26.2,20.7,29.0,32.4,33.1,6.199999999999999,12.400000000000002,54.0,62.33,78.0,0.0,1012.9,19.67,2.13
2016-01-20,4,25.5,21.8,27.93,32.1,32.6,6.600000000000001,10.8,52.0,63.33,72.0,0.0,1014.07,12.33,1.7
2016-01-21,12,25.2,22.0,27.6,30.8,32.2,5.600000000000001,10.200000000000003,50.0,67.33,79.0,0.0,1015.97,14.0,2.83
2016-01-22,6,23.4,20.0,26.97,31.9,32.5,8.5,12.5,42.0,68.67,90.0,0.0,1016.63,11.0,2.8
2016-01-23,4,23.0,18.5,28.5,34.5,34.8,11.5,16.299999999999997,43.0,53.33,70.0,0.0,1013.43,23.0,2.3
2016-01-24,10,27.4,22.2,30.67,36.0,36.9,8.600000000000001,14.7,33.0,53.33,65.0,0.0,1010.4,14.0,1.9
2016-01-25,11,25.5,22.1,30.8,38.0,39.0,12.5,16.9,30.0,50.0,66.0,0.0,1007.07,27.33,3.07
2016-01-26,8,21.8,20.2,24.13,25.6,25.7,3.8000000000000007,5.5,81.0,86.33,91.0,6.1,1009.4,18.33,1.47
2016-01-27,6,20.2,18.3,24.07,27.6,29.0,7.400000000000002,10.7,56.0,73.0,92.0,0.7,1014.53,6.33,2.63
2016-01-28,5,23.2,21.4,25.0,28.3,30.3,5.100000000000001,8.900000000000002,65.0,72.33,79.0,0.7,1014.97,12.33,3.0
2016-01-29,4,23.9,22.6,29.5,36.4,36.8,12.5,14.199999999999996,51.0,69.0,85.0,0.0,1012.07,20.0,1.5
2016-01-30,14,26.8,20.6,28.53,30.8,31.6,4.0,11.0,66.0,76.0,82.0,39.3,1011.13,24.33,1.7
2016-01-31,5,22.7,22.0,24.0,26.1,26.4,3.400000000000002,4.399999999999999,84.0,89.0,95.0,63.0,1012.13,14.0,1.6
2016-02-01,4,23.6,20.4,25.07,27.4,28.6,3.799999999999997,8.200000000000003,66.0,79.0,91.0,0.4,1016.23,16.67,2.57
2016-02-02,11,22.2,18.1,23.93,27.2,27.8,5.0,9.7,62.0,69.33,77.0,0.0,1017.27,15.33,2.33
2016-02-03,5,23.6,21.0,25.0,27.2,27.7,3.599999999999998,6.699999999999999,70.0,76.33,80.0,0.0,1014.37,7.67,1.5
2016-02-04,5,22.2,22.0,23.67,25.9,29.6,3.6999999999999993,7.600000000000001,84.0,92.33,98.0,76.60000000000001,1010.63,1.67,0.57
2016-02-05,7,24.8,20.8,26.5,29.6,29.8,4.800000000000001,9.0,62.0,75.33,87.0,0.0,1013.77,12.0,1.03
2016-02-06,2,23.8,19.8,26.43,30.4,30.7,6.599999999999998,10.899999999999999,53.0,71.0,83.0,0.0,1018.07,7.67,1.37
2016-02-07,6,24.0,21.2,26.9,31.5,31.9,7.5,10.7,60.0,74.67,84.0,0.0,1015.5,14.0,2.97
2016-02-08,12,24.5,22.6,29.43,35.4,36.0,10.899999999999999,13.399999999999999,53.0,67.67,81.0,0.0,1011.63,27.33,2.33
2016-02-09,9,24.6,24.5,27.5,29.1,30.3,4.5,5.800000000000001,75.0,82.0,92.0,8.700000000000001,1010.63,15.33,1.63
2016-02-10,9,26.7,22.4,28.97,33.2,34.6,6.5000000000000036,12.200000000000003,51.0,68.67,84.0,0.0,1013.7,13.67,1.5
2016-02-11,7,25.8,21.0,27.9,31.6,32.0,5.800000000000001,11.0,49.0,62.0,69.0,0.0,1014.23,4.67,0.77
2016-02-12,7,24.6,21.9,27.97,32.5,33.6,7.899999999999999,11.700000000000003,57.0,68.0,79.0,0.0,1011.9,12.33,1.8
2016-02-13,5,26.2,23.2,28.3,32.3,33.3,6.099999999999998,10.099999999999998,61.0,70.67,77.0,0.0,1007.9,18.33,1.73
2016-02-14,5,24.7,23.6,27.03,30.8,31.0,6.100000000000001,7.399999999999999,67.0,81.33,92.0,41.3,1009.6,22.67,2.2
2016-02-15,4,25.3,21.1,27.43,31.6,31.6,6.300000000000001,10.5,52.0,73.33,84.0,0.0,1011.97,10.67,0.83
2016-02-16,4,24.5,21.6,27.0,30.3,31.9,5.800000000000001,10.299999999999997,61.0,74.67,83.0,0.0,1010.93,12.33,1.9
2016-02-17,6,25.8,22.5,29.63,34.6,35.2,8.8,12.700000000000003,56.0,62.0,67.0,0.0,1008.93,15.0,1.13
2016-02-18,3,24.4,22.8,27.27,32.0,32.7,7.600000000000001,9.900000000000002,59.0,78.67,94.0,5.3999999999999995,1011.4,30.33,1.57
2016-02-19,6,25.2,19.8,27.83,32.3,33.3,7.099999999999998,13.499999999999996,53.0,72.0,82.0,0.0,1011.3,4.67,0.83
2016-02-20,5,25.2,21.6,27.23,30.4,31.0,5.199999999999999,9.399999999999999,64.0,71.0,80.0,0.0,1012.2,9.33,1.87
2016-02-21,7,26.0,22.6,27.5,29.9,31.0,3.8999999999999986,8.399999999999999,63.0,71.33,76.0,0.0,1013.47,7.67,2.2
2016-02-22,8,24.5,22.6,27.57,31.2,32.4,6.699999999999999,9.799999999999997,58.0,71.0,80.0,0.0,1012.23,7.67,2.03
2016-02-23,4,25.7,23.0,28.27,31.8,32.8,6.100000000000001,9.799999999999997,63.0,73.0,79.0,0.0,1010.8,12.33,2.03
2016-02-24,13,26.6,22.4,28.83,33.0,33.8,6.399999999999999,11.399999999999999,57.0,71.33,80.0,0.0,1009.23,24.33,2.03
2016-02-25,6,28.6,25.4,30.57,34.1,35.1,5.5,9.700000000000003,53.0,65.33,72.0,0.0,1006.7,28.67,2.13
2016-02-26,10,28.1,24.2,30.67,35.0,35.2,6.899999999999999,11.000000000000004,51.0,68.33,83.0,0.0,1005.37,25.67,2.0
2016-02-27,4,24.8,23.6,26.37,27.9,29.0,3.099999999999998,5.399999999999999,70.0,82.0,91.0,2.0999999999999996,1007.13,25.67,2.0
2016-02-28,3,23.1,19.7,25.8,29.7,29.9,6.599999999999998,10.2,52.0,66.67,77.0,0.0,1013.97,14.0,1.87
2016-02-29,5,22.6,17.1,25.3,30.5,30.8,7.899999999999999,13.7,37.0,60.0,72.0,0.0,1018.53,15.0,1.47
2016-12-01,6,18.8,15.1,22.83,27.4,27.4,8.599999999999998,12.299999999999999,52.0,56.67,59.0,0.0,1019.53,14.0,2.83
2016-12-02,2,21.1,17.7,25.83,31.0,31.9,9.899999999999999,14.2,50.0,62.67,79.0,0.0,1015.47,24.33,1.63
2016-12-03,8,21.0,20.0,23.33,24.5,25.8,3.5,5.800000000000001,77.0,84.0,94.0,32.8,1009.33,19.67,1.97
2016-12-04,7,20.2,17.5,21.43,23.3,24.2,3.1000000000000014,6.699999999999999,69.0,84.0,95.0,13.299999999999999,1009.93,13.67,1.7
2016-12-05,5,19.7,15.0,23.3,28.0,28.1,8.3,13.100000000000001,59.0,71.0,83.0,0.0,1010.47,21.33,2.07
2016-12-06,3,21.8,16.7,25.77,31.9,32.2,10.099999999999998,15.500000000000004,38.0,61.67,82.0,0.0,1009.2,24.33,1.63
2016-12-07,5,26.0,21.2,26.93,28.8,30.3,2.8000000000000007,9.100000000000001,45.0,61.0,71.0,0.0,1009.8,15.33,2.6
2016-12-08,8,22.9,18.3,25.23,29.6,32.0,6.700000000000003,13.7,50.0,61.33,78.0,4.4,1009.43,15.33,1.87
2016-12-09,3,21.5,16.8,23.1,24.9,25.8,3.3999999999999986,9.0,53.0,64.0,78.0,0.0,1012.27,14.0,3.2
2016-12-10,6,19.9,19.1,25.23,30.8,32.0,10.900000000000002,12.899999999999999,57.0,65.33,71.0,0.0,1007.7,16.67,2.23
2016-12-11,6,27.1,21.8,29.3,33.6,33.8,6.5,11.999999999999996,39.0,58.33,76.0,0.0,1004.5,23.0,2.33
2016-12-12,5,22.0,18.4,26.63,33.0,33.8,11.0,15.399999999999999,44.0,60.0,69.0,0.0,1006.63,12.33,2.2
2016-12-13,6,26.4,21.2,29.2,33.0,33.4,6.600000000000001,12.2,45.0,61.67,76.0,0.0,1005.47,26.0,2.1
2016-12-14,7,21.4,17.1,23.2,26.8,27.2,5.400000000000002,10.099999999999998,40.0,57.33,72.0,0.0,1014.4,21.33,2.6
2016-12-15,4,19.5,14.2,22.07,25.2,26.0,5.699999999999999,11.8,44.0,51.0,57.0,0.0,1022.43,12.33,2.4
2016-12-16,8,19.1,16.1,23.7,28.0,28.5,8.899999999999999,12.399999999999999,49.0,55.33,66.0,0.0,1022.57,10.67,3.2
2016-12-17,7,21.7,18.6,26.57,32.0,32.5,10.3,13.899999999999999,49.0,59.0,70.0,0.0,1016.67,18.33,2.17
2016-12-18,7,26.2,22.2,29.57,34.7,35.5,8.500000000000004,13.3,43.0,57.0,70.0,0.0,1011.97,25.67,2.07
2016-12-19,12,25.5,23.8,26.43,27.8,30.6,2.3000000000000007,6.800000000000001,62.0,72.0,83.0,4.2,1008.9,27.0,2.17
2016-12-20,6,25.0,22.2,27.1,30.0,32.2,5.0,10.000000000000004,47.0,66.67,79.0,0.0,1010.77,28.67,1.9
2016-12-21,10,25.2,20.9,27.8,32.3,33.2,7.099999999999998,12.300000000000004,57.0,71.0,80.0,0.0,1010.73,18.33,1.87
2016-12-22,5,25.4,21.9,29.67,35.0,36.0,9.600000000000001,14.100000000000001,48.0,63.0,76.0,0.0,1011.23,24.33,2.3
2016-12-23,8,25.6,24.2,29.63,34.0,34.5,8.399999999999999,10.3,50.0,66.0,84.0,6.5,1010.07,26.0,2.23
2016-12-24,1,26.8,22.2,28.67,30.6,32.0,3.8000000000000007,9.8,63.0,70.0,75.0,0.0,1011.07,20.0,2.07
2016-12-25,6,23.9,20.9,28.9,35.0,35.2,11.100000000000001,14.300000000000004,52.0,66.33,78.0,0.0,1010.0,13.67,3.07
2016-12-26,15,27.2,20.8,31.27,37.2,38.0,10.000000000000004,17.2,42.0,63.33,79.0,8.2,1004.5,25.67,2.73
2016-12-27,4,22.4,22.2,25.63,28.5,30.3,6.100000000000001,8.100000000000001,73.0,85.33,94.0,19.5,1009.9,19.67,1.17
