Nome: PORTO ALEGRE
Codigo Estacao: 83967
Latitude: -30.05361111
Longitude: -51.17472221
Altitude: 41.18
Situacao: Operante
Data Inicial: 1996-01-01
Data Final: 2022-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);
2011-09-26;0000;0;1022,4;15,6;82;14;2,1;
2011-09-26;1200;0;1026,1;17;62;5;2,6;
2011-09-26;1800;0;1020,8;24,4;49;32;4,2;
2011-09-27;0000;0;1020,8;18,4;79;14;1,6;
2011-09-27;1200;0;1024,8;19,5;74;9;1,3;
2011-09-27;1800;0;1021,7;23,4;64;18;6,3;
2011-09-28;0000;0;1023,4;17,7;81;14;2,5;
2011-09-28;1200;0;1021,1;19,3;75;9;3,6;
2011-09-28;1800;0;1016,5;25,8;52;14;3,2;
2011-09-29;0000;0;1015,3;17,9;83;14;2,1;
2011-09-29;1200;0;1015,2;22,7;59;5;,7;
2011-09-29;1800;0;1009,5;33,8;38;32;4,7;
2011-09-30;0000;0;1010,2;24,8;67;14;1,6;
2011-09-30;1200;0;1016;20,2;84;9;1,6;
2011-09-30;1800;0;1015,6;21,2;80;23;6,9;
2011-10-01;0000;,4;1014,8;18,7;91;14;3,9;
2011-10-01;1200;20,6;1009,5;18,2;92;32;4,6;
2011-10-01;1800;0;1009,6;22;74;32;4,3;
2011-10-02;0000;0;1012,5;18,6;90;14;1,4;
2011-10-02;1200;0;1016,1;19,3;81;14;,7;
2011-10-02;1800;0;1013,5;24,3;65;32;2;
2011-10-03;0000;0;1016;18,6;86;14;,5;
2011-10-03;1200;0;1019,6;16,6;66;23;2,9;
2011-10-03;1800;0;1020,1;20,4;53;23;6,1;
2011-10-04;0000;0;1023;13,6;80;14;3,2;
2011-10-04;1200;0;1023,7;16,8;87;14;1,8;
2011-10-04;1800;0;1017,7;21,8;54;14;7,1;
2011-10-05;0000;0;1016,8;17,1;82;14;2,6;
2011-10-05;1200;26,4;1017,1;16;94;5;4,2;
2011-10-05;1800;0;1012,7;25,3;57;27;5;
2011-10-06;0000;0;1017,1;19,4;84;14;2;
2011-10-06;1200;0;1018,4;20,2;74;14;1,8;
2011-10-06;1800;0;1016,4;25,6;58;14;5,5;
2011-10-07;0000;0;1017,2;17;86;9;6;
2011-10-07;1200;0;1017,5;21,4;80;14;2,6;
2011-10-07;1800;0;1010,6;28,2;64;14;7,1;
2011-10-08;0000;0;1009,9;21,5;82;9;4,2;
2011-10-08;1200;0;1013,5;22,7;82;9;1,5;
2011-10-08;1800;3,6;1010,7;23,2;84;14;1,5;
2011-10-09;0000;0;1009,2;20,8;92;9;,7;
2011-10-09;1200;0;1009,1;21;89;32;2;
2011-10-09;1800;0;1005;29,9;57;36;2,5;
2011-10-10;0000;0;1006,7;22;86;18;3;
2011-10-10;1200;,2;1010,3;21,4;72;27;3,1;
2011-10-10;1800;0;1008,7;25,5;48;32;6;
2011-10-11;0000;0;1011,4;20;78;14;2;
2011-10-11;1200;0;1016,8;21,7;69;14;2,6;
2011-10-11;1800;0;1015;24,1;61;18;7,1;
2011-10-12;0000;0;1016,7;17,2;82;14;5,2;
2011-10-12;1200;0;1015,9;19,4;80;14;6,3;
2011-10-12;1800;0;1012,1;21,3;74;14;7,4;
2011-10-13;0000;0;1011,1;18,9;86;14;3;
2011-10-13;1200;2;1007,9;20,8;86;23;3,2;
2011-10-13;1800;,5;1003,9;25,8;67;18;2;
2011-10-14;0000;,3;1006,6;22,2;91;14;,7;
2011-10-14;1200;,1;1007,5;21;77;32;3,5;
2011-10-14;1800;0;1007;25,7;62;32;4;
2011-10-15;0000;0;1010;19,8;80;18;5,6;
2011-10-15;1200;0;1011,9;18,9;75;9;1,5;
2011-10-15;1800;0;1008,5;22,1;56;14;2,5;
2011-10-16;0000;0;1010,6;18,2;80;14;2,6;
2011-10-16;1200;0;1011,7;21,4;74;18;3,1;
2011-10-16;1800;0;1010,6;26,8;55;18;4,5;
2011-10-17;0000;0;1012,8;19,6;83;14;2,8;
2011-10-17;1200;0;1018,1;20,8;82;14;2;
2011-10-17;1800;0;1016;26;53;18;6,1;
2011-10-18;0000;0;1020,7;17,8;71;14;1,6;
2011-10-18;1200;0;1021,5;19,2;59;9;5;
2011-10-18;1800;0;1019,7;23,3;51;14;6,9;
2011-10-19;0000;0;1021,2;16,9;72;14;3,5;
2011-10-19;1200;0;1022;19,8;69;9;2,2;
2011-10-19;1800;0;1019,3;25,1;56;14;5,8;
2011-10-20;0000;0;1020,4;18,2;78;14;5,8;
2011-10-20;1200;0;1023,5;18,2;84;18;3,3;
2011-10-20;1800;0;1020,4;22;62;14;9,1;
2011-10-21;0000;0;1020,3;17,2;74;14;4,9;
2011-10-21;1200;0;1020,4;21,2;67;9;3,9;
2011-10-21;1800;0;1015,4;28,3;41;5;2,1;
2011-10-22;0000;0;1017,1;19,7;77;14;,7;
2011-10-22;1200;0;1019;22;58;36;4;
2011-10-22;1800;0;1015,8;30,8;37;32;3,4;
2011-10-23;0000;0;1016,7;23;69;9;2,7;
2011-10-23;1200;0;1018,7;25,6;53;32;2,9;
2011-10-23;1800;0;1014,2;33,8;34;32;3,5;
2011-10-24;0000;0;1016,4;25;61;14;,5;
2011-10-24;1200;,5;1016,3;22,9;82;9;1;
2011-10-24;1800;0;1009,9;27;71;18;2,4;
2011-10-25;0000;7,3;1011,8;18,7;94;5;,6;
2011-10-25;1200;11,1;1007,7;20,2;91;27;1,8;
2011-10-25;1800;0;1003,8;24;80;18;3,2;
2011-10-26;0000;33,8;1008;18,3;97;9;1;
2011-10-26;1200;13;1009,3;16,3;88;27;2,3;
2011-10-26;1800;1,4;1010,3;20,6;63;32;7,9;
2011-10-27;0000;0;1011,5;18,2;75;32;4,4;
2011-10-27;1200;0;1014;17,8;71;23;6;
2011-10-27;1800;0;1010,1;23;33;32;9,4;
2011-10-28;0000;0;1010,2;18;23;32;1,4;
2011-10-28;1200;0;1013,9;18;62;32;4,4;
2011-10-28;1800;0;1010,4;24,9;42;32;4,5;
2011-10-29;0000;0;1011;18,9;72;5;1,6;
2011-10-29;1200;0;1009,3;19,8;72;14;1,2;
2011-10-29;1800;0;1007,2;21,9;68;32;1;
2011-10-30;0000;0;1007,8;19,8;82;23;1,5;
2011-10-30;1200;2,5;1016,9;16,7;77;18;5,6;
2011-10-30;1800;0;1015,5;22,8;54;18;4,5;
2011-10-31;0000;0;1020;16,6;83;23;1;
2011-10-31;1200;0;1022,3;19;66;18;3,3;
2011-10-31;1800;0;1021,6;22,4;47;18;6,6;
2011-11-01;0000;0;1023,1;15,5;74;14;2,2;
2011-11-01;1200;0;1027,3;19,2;57;9;5,1;
2011-11-01;1800;0;1023,5;22,6;45;9;5,8;
2011-11-02;0000;0;1023,9;16,6;76;14;7,1;
2011-11-02;1200;0;1025,3;20,3;59;5;2,2;
2011-11-02;1800;0;1022,8;23,4;50;14;7,2;
2011-11-03;0000;0;1022,8;17;75;14;4;
2011-11-03;1200;0;1023,3;20,4;63;9;3,8;
2011-11-03;1800;0;1019,5;26;43;14;5,8;
2011-11-04;0000;0;1018,8;17,3;72;14;3,1;
2011-11-04;1200;0;1020,3;21;65;9;,8;
2011-11-04;1800;0;1014,8;29,4;36;36;3,8;
2011-11-05;0000;0;1014,5;19,8;78;14;4,6;
2011-11-05;1200;0;1015,9;24,4;55;32;2,6;
2011-11-05;1800;0;1013,5;30,6;49;18;1;
2011-11-06;0000;0;1014,2;24;69;14;1,8;
2011-11-06;1200;0;1015,4;25,6;62;32;2,9;
2011-11-06;1800;0;1015,1;27,2;59;18;9,1;
2011-11-07;0000;0;1017,4;20;83;14;5,1;
2011-11-07;1200;0;1019,7;20,7;74;14;4,6;
2011-11-07;1800;0;1015,1;26,4;52;14;5,5;
2011-11-08;0000;0;1017,3;18;72;14;3,6;
2011-11-08;1200;0;1014,9;21,2;72;14;4,8;
2011-11-08;1800;0;1010,7;28,7;55;14;4,8;
2011-11-09;0000;0;1009,8;20;88;14;2,8;
2011-11-09;1200;0;1012,2;26,5;62;5;1;
2011-11-09;1800;0;1006,9;35;45;32;4,8;
2011-11-10;0000;0;1007;27;67;14;4,1;
2011-11-10;1200;2,7;1011,1;22,9;89;36;2,2;
2011-11-10;1800;2,5;1011,6;22,8;87;32;3,7;
2011-11-11;0000;0;1015;22,2;88;5;,7;
2011-11-11;1200;1,3;1014,7;21,4;65;14;4,6;
2011-11-11;1800;0;1017,8;25,8;50;14;5,4;
2011-11-12;0000;0;1019,4;17,6;71;14;2,3;
2011-11-12;1200;0;1021,7;21,6;66;9;5,5;
2011-11-12;1800;0;1019,2;25,8;48;9;6,3;
2011-11-13;0000;0;1018,9;18,3;71;9;5;
2011-11-13;1200;0;1015,9;21,7;70;14;4,1;
2011-11-13;1800;0;1014,9;22,6;61;14;4,3;
2011-11-14;0000;0;1015,6;18,5;70;14;4;
2011-11-14;1200;0;1015,2;19,9;76;9;9,6;
2011-11-14;1800;0;1013,1;23,8;59;5;7,3;
2011-11-15;0000;0;1013,7;19,2;72;14;8;
2011-11-15;1200;0;1013,5;19,4;75;9;2,7;
2011-11-15;1800;0;1014,7;22,1;53;14;3,3;
2011-11-16;0000;0;1016,8;17,3;76;0;0;
2011-11-16;1200;0;1016,9;19,2;75;9;2,8;
2011-11-16;1800;0;1014,3;27,7;44;18;5,8;
2011-11-17;0000;0;1014,2;19,9;61;14;1,5;
2011-11-17;1200;0;1017,9;22,6;69;9;1;
2011-11-17;1800;0;1014,4;27,7;47;14;5;
2011-11-18;0000;0;1015,9;19,8;78;14;6,3;
2011-11-18;1200;0;1017,4;23;65;14;2,1;
2011-11-18;1800;0;1015,4;27,2;45;9;6,4;
2011-11-19;0000;0;1015,8;19,4;75;14;6,7;
2011-11-19;1200;0;1017,6;23,2;58;5;3;
2011-11-19;1800;0;1014;30,8;42;9;3,9;
2011-11-20;0000;0;1013;21,6;72;14;4,5;
2011-11-20;1200;0;1017;24,2;54;5;1;
2011-11-20;1800;0;1010,2;28,1;48;27;1,9;
2011-11-21;0000;0;1009,8;23,4;74;14;1,5;
2011-11-21;1200;0;1010,7;24,4;66;0;0;
2011-11-21;1800;,3;1007,6;22,1;86;27;2,2;
2011-11-22;0000;1;1005,3;20,6;95;14;5,4;
2011-11-22;1200;2,7;1004,7;20,9;95;23;2,6;
2011-11-22;1800;3,1;1008,2;23,6;76;18;8,5;
2011-11-23;0000;0;1013,9;20,6;82;18;2;
2011-11-23;1200;,1;1016,6;22,5;64;9;2;
2011-11-23;1800;0;1013,5;25,2;64;14;6;
2011-11-24;0000;0;1014,2;19,6;78;9;1,6;
2011-11-24;1200;0;1016,3;22;68;14;1;
2011-11-24;1800;0;1012,3;26,4;56;18;5,6;
2011-11-25;0000;0;1013,5;19,8;71;9;3,7;
2011-11-25;1200;0;1014,4;22,9;70;9;,5;
2011-11-25;1800;0;1009,8;31;53;18;5,6;
2011-11-26;0000;0;1010,2;20,9;82;14;2;
2011-11-26;1200;0;1012,8;24,6;73;14;1,3;
2011-11-26;1800;0;1011,1;31,8;29;18;3,3;
2011-11-27;0000;0;1013,5;22,7;82;14;2;
2011-11-27;1200;0;1014,7;26,3;72;14;3,8;
2011-11-27;1800;0;1010,5;32,6;54;14;3,8;
2011-11-28;0000;0;1011,7;23,1;84;14;3,1;
2011-11-28;1200;0;1015,7;28,8;60;9;1,6;
2011-11-28;1800;0;1011,1;35,8;41;14;5,5;
2011-11-29;0000;0;1011,8;23,6;80;14;4,1;
2011-11-29;1200;0;1012,3;25,4;75;5;2,3;
2011-11-29;1800;0;1007,8;33,7;50;14;3,5;
2011-11-30;0000;0;1007,9;23,8;82;14;,7;
2011-11-30;1200;0;1003,8;28,2;60;32;5;
2011-11-30;1800;10;1003,6;25,2;86;32;3,2;
