data,pressao,temp,umidade,ventodir,ventovel,prec,tmin,tmax,urmin,urmax,amplitude_t
2011-09-24,1022.93,17.63,78.0,12.0,4.93,4.4,15.5,19.6,65.0,88.0,4.100000000000001
2011-09-25,1025.6,18.83,64.67,12.33,2.63,0.0,14.6,24.5,44.0,81.0,9.9
2011-09-26,1023.1,19.0,64.33,17.0,2.97,0.0,15.6,24.4,49.0,82.0,8.799999999999999
2011-09-27,1022.43,20.43,72.33,13.67,3.07,0.0,18.4,23.4,64.0,79.0,5.0
2011-09-28,1020.33,20.93,69.33,12.33,3.1,0.0,17.7,25.8,52.0,81.0,8.100000000000001
2011-09-29,1013.33,24.8,60.0,17.0,2.5,0.0,17.9,33.8,38.0,83.0,15.899999999999999
2011-09-30,1013.93,22.07,77.0,15.33,3.37,0.0,20.2,24.8,67.0,84.0,4.600000000000001
2011-10-01,1011.3,19.63,85.67,26.0,4.27,21.0,18.2,22.0,74.0,92.0,3.8000000000000007
2011-10-02,1014.03,20.73,78.67,20.0,1.37,0.0,18.6,24.3,65.0,90.0,5.699999999999999
2011-10-03,1018.57,18.53,68.33,20.0,3.17,0.0,16.6,20.4,53.0,86.0,3.799999999999997
2011-10-04,1021.47,17.4,73.67,14.0,4.03,0.0,13.6,21.8,54.0,87.0,8.200000000000001
2011-10-05,1015.53,19.47,77.67,15.33,3.93,26.4,16.0,25.3,57.0,94.0,9.3
2011-10-06,1017.3,21.73,72.0,14.0,3.1,0.0,19.4,25.6,58.0,84.0,6.200000000000003
2011-10-07,1015.1,22.2,76.67,12.33,5.23,0.0,17.0,28.2,64.0,86.0,11.2
2011-10-08,1011.37,22.47,82.67,10.67,2.4,3.6,21.5,23.2,82.0,84.0,1.6999999999999993
2011-10-09,1007.77,23.9,79.33,25.67,1.73,0.0,20.8,29.9,57.0,92.0,9.099999999999998
2011-10-10,1008.57,22.97,68.67,25.67,4.03,0.2,21.4,25.5,48.0,86.0,4.100000000000001
2011-10-11,1014.4,21.93,69.33,15.33,3.9,0.0,20.0,24.1,61.0,78.0,4.100000000000001
2011-10-12,1014.9,19.3,78.67,14.0,6.3,0.0,17.2,21.3,74.0,82.0,4.100000000000001
2011-10-13,1007.63,21.83,79.67,18.33,2.73,2.5,18.9,25.8,67.0,86.0,6.900000000000002
2011-10-14,1007.03,22.97,76.67,26.0,2.73,0.4,21.0,25.7,62.0,91.0,4.699999999999999
2011-10-15,1010.13,20.27,70.33,13.67,3.2,0.0,18.9,22.1,56.0,80.0,3.200000000000003
2011-10-16,1010.97,22.13,69.67,16.67,3.4,0.0,18.2,26.8,55.0,80.0,8.600000000000001
2011-10-17,1015.63,22.13,72.67,15.33,3.63,0.0,19.6,26.0,53.0,83.0,6.399999999999999
2011-10-18,1020.63,20.1,60.33,12.33,4.5,0.0,17.8,23.3,51.0,71.0,5.5
2011-10-19,1020.83,20.6,65.67,12.33,3.83,0.0,16.9,25.1,56.0,72.0,8.200000000000003
2011-10-20,1021.43,19.47,74.67,15.33,6.07,0.0,18.2,22.0,62.0,84.0,3.8000000000000007
2011-10-21,1018.7,22.23,60.67,9.33,3.63,0.0,17.2,28.3,41.0,74.0,11.100000000000001
2011-10-22,1017.3,24.17,57.33,27.33,2.7,0.0,19.7,30.8,37.0,77.0,11.100000000000001
2011-10-23,1016.53,27.47,52.0,24.33,3.03,0.0,23.0,33.8,34.0,69.0,10.799999999999997
2011-10-24,1014.2,24.97,71.33,13.67,1.3,0.5,22.9,27.0,61.0,82.0,4.100000000000001
2011-10-25,1007.77,20.97,88.33,16.67,1.87,18.4,18.7,24.0,80.0,94.0,5.300000000000001
2011-10-26,1009.2,18.4,82.67,22.67,3.73,48.199999999999996,16.3,20.6,63.0,97.0,4.300000000000001
2011-10-27,1011.87,19.67,59.67,29.0,6.6,0.0,17.8,23.0,33.0,75.0,5.199999999999999
2011-10-28,1011.5,20.3,42.33,32.0,3.43,0.0,18.0,24.9,23.0,62.0,6.899999999999999
2011-10-29,1009.17,20.2,70.67,17.0,1.27,0.0,18.9,21.9,68.0,72.0,3.0
2011-10-30,1013.4,19.77,71.0,19.67,3.87,2.5,16.7,22.8,54.0,82.0,6.100000000000001
2011-10-31,1021.3,19.33,65.33,19.67,3.63,0.0,16.6,22.4,47.0,83.0,5.799999999999997
2011-11-01,1024.63,19.1,58.67,10.67,4.37,0.0,15.5,22.6,45.0,74.0,7.100000000000001
2011-11-02,1024.0,20.1,61.67,11.0,5.5,0.0,16.6,23.4,50.0,76.0,6.799999999999997
2011-11-03,1021.87,21.13,60.33,12.33,4.53,0.0,17.0,26.0,43.0,75.0,9.0
2011-11-04,1017.97,22.57,57.67,19.67,2.57,0.0,17.3,29.4,36.0,72.0,12.099999999999998
2011-11-05,1014.63,24.93,60.67,21.33,2.73,0.0,19.8,30.6,49.0,78.0,10.8
2011-11-06,1014.9,25.6,63.33,21.33,4.6,0.0,24.0,27.2,59.0,69.0,3.1999999999999993
2011-11-07,1017.4,22.37,69.67,14.0,5.07,0.0,20.0,26.4,52.0,83.0,6.399999999999999
2011-11-08,1014.3,22.63,66.33,14.0,4.4,0.0,18.0,28.7,55.0,72.0,10.7
2011-11-09,1009.63,27.17,65.0,17.0,2.87,0.0,20.0,35.0,45.0,88.0,15.0
2011-11-10,1009.9,24.23,81.0,27.33,3.33,5.2,22.8,27.0,67.0,89.0,4.199999999999999
2011-11-11,1015.83,23.13,67.67,11.0,3.57,1.3,21.4,25.8,50.0,88.0,4.400000000000002
2011-11-12,1020.1,21.67,61.67,10.67,4.7,0.0,17.6,25.8,48.0,71.0,8.2
2011-11-13,1016.57,20.87,67.33,12.33,4.47,0.0,18.3,22.6,61.0,71.0,4.300000000000001
2011-11-14,1014.63,20.73,68.33,9.33,6.97,0.0,18.5,23.8,59.0,76.0,5.300000000000001
2011-11-15,1013.97,20.23,66.67,12.33,4.67,0.0,19.2,22.1,53.0,75.0,2.900000000000002
2011-11-16,1016.0,21.4,65.0,9.0,2.87,0.0,17.3,27.7,44.0,76.0,10.399999999999999
2011-11-17,1015.5,23.4,59.0,12.33,2.5,0.0,19.9,27.7,47.0,69.0,7.800000000000001
2011-11-18,1016.23,23.33,62.67,12.33,4.93,0.0,19.8,27.2,45.0,78.0,7.399999999999999
2011-11-19,1015.8,24.47,58.33,9.33,4.53,0.0,19.4,30.8,42.0,75.0,11.400000000000002
2011-11-20,1013.4,24.63,58.0,15.33,2.47,0.0,21.6,28.1,48.0,72.0,6.5
2011-11-21,1009.37,23.3,75.33,13.67,1.23,0.3,22.1,24.4,66.0,86.0,2.299999999999997
2011-11-22,1006.07,21.7,88.67,18.33,5.5,6.800000000000001,20.6,23.6,76.0,95.0,3.0
2011-11-23,1014.67,22.77,70.0,13.67,3.33,0.1,20.6,25.2,64.0,82.0,4.599999999999998
2011-11-24,1014.27,22.67,67.33,13.67,2.73,0.0,19.6,26.4,56.0,78.0,6.799999999999997
2011-11-25,1012.57,24.57,64.67,12.0,3.27,0.0,19.8,31.0,53.0,71.0,11.2
2011-11-26,1011.37,25.77,61.33,15.33,2.2,0.0,20.9,31.8,29.0,82.0,10.900000000000002
2011-11-27,1012.9,27.2,69.33,14.0,3.2,0.0,22.7,32.6,54.0,82.0,9.900000000000002
2011-11-28,1012.83,29.23,61.67,12.33,3.4,0.0,23.1,35.8,41.0,84.0,12.699999999999996
2011-11-29,1010.63,27.57,68.33,11.0,3.3,0.0,23.6,33.7,50.0,80.0,10.100000000000001
2011-11-30,1005.1,25.73,76.0,26.0,2.97,10.0,23.8,28.2,60.0,86.0,4.399999999999999
2011-12-01,1011.7,20.93,61.67,18.33,3.87,8.0,18.2,23.8,48.0,82.0,5.600000000000001
2011-12-02,1015.7,20.2,67.0,19.67,2.43,0.0,17.8,24.4,57.0,75.0,6.599999999999998
2011-12-03,1015.8,23.57,64.0,17.0,2.9,0.0,18.7,28.6,53.0,75.0,9.900000000000002
2011-12-04,1013.6,25.13,65.0,12.33,3.37,0.0,20.6,29.8,52.0,80.0,9.2
2011-12-05,1013.17,26.27,63.67,8.0,4.0,0.0,21.4,31.7,49.0,77.0,10.3
2011-12-06,1012.63,25.67,73.0,10.67,2.83,0.1,22.4,31.1,55.0,84.0,8.700000000000003
2011-12-07,1010.97,26.3,74.0,18.0,1.93,0.6,22.7,29.7,63.0,86.0,7.0
2011-12-08,1012.87,24.53,67.33,15.33,3.87,0.0,21.6,27.8,51.0,78.0,6.199999999999999
2011-12-09,1012.8,23.3,69.0,14.0,4.5,0.0,21.7,25.8,57.0,76.0,4.100000000000001
2011-12-10,1011.23,24.03,67.67,22.67,2.77,0.0,21.1,29.0,51.0,77.0,7.899999999999999
2011-12-11,1009.73,25.4,67.33,14.0,3.83,0.0,21.4,29.0,53.0,86.0,7.600000000000001
2011-12-12,1008.17,26.2,65.0,24.33,2.2,0.0,21.7,32.0,45.0,78.0,10.3
2011-12-13,1010.53,22.0,73.33,16.67,2.23,4.7,19.3,25.6,56.0,86.0,6.300000000000001
2011-12-14,1009.13,24.17,69.67,21.33,3.63,0.0,21.0,28.4,54.0,80.0,7.399999999999999
2011-12-15,1007.1,23.07,61.67,30.33,3.83,2.1,20.6,27.5,46.0,70.0,6.899999999999999
2011-12-16,1005.5,21.7,79.0,21.0,2.53,5.9,18.8,23.6,71.0,90.0,4.800000000000001
2011-12-17,1006.63,24.1,72.67,16.67,1.77,16.900000000000002,21.3,27.0,58.0,91.0,5.699999999999999
2011-12-18,1006.8,24.23,60.0,28.67,2.8,1.5,21.5,28.2,47.0,72.0,6.699999999999999
2011-12-19,1006.33,26.8,54.0,24.33,2.33,0.0,22.3,32.6,37.0,72.0,10.3
2011-12-20,1008.8,28.57,59.0,16.67,1.57,0.0,24.1,35.7,32.0,75.0,11.600000000000001
2011-12-21,1009.33,27.9,66.33,18.33,2.93,0.0,24.6,33.5,48.0,77.0,8.899999999999999
2011-12-22,1006.77,28.8,61.67,12.0,3.27,0.0,23.4,35.9,42.0,81.0,12.5
2011-12-23,1009.13,28.1,71.67,19.67,2.8,0.7,26.0,29.3,60.0,85.0,3.3000000000000007
2011-12-24,1017.2,21.43,85.67,12.33,2.63,0.6000000000000001,19.5,25.3,82.0,88.0,5.800000000000001
2011-12-25,1021.87,20.0,74.67,10.67,2.43,1.0,17.5,22.7,64.0,87.0,5.199999999999999
2011-12-26,1019.83,24.5,64.33,12.33,4.1,0.0,20.0,29.0,53.0,76.0,9.0
2011-12-27,1016.13,23.87,68.33,12.33,3.43,0.0,21.3,27.7,61.0,72.0,6.399999999999999
2011-12-28,1018.03,24.8,62.0,14.0,5.93,0.0,22.0,27.4,46.0,83.0,5.399999999999999
2011-12-29,1015.73,23.87,62.33,14.0,3.0,0.0,20.8,27.9,47.0,77.0,7.099999999999998
2011-12-30,1011.4,24.93,61.33,12.33,4.3,0.0,20.6,29.0,49.0,73.0,8.399999999999999
2011-12-31,1009.4,22.13,79.33,9.33,6.03,9.1,21.1,22.7,76.0,82.0,1.5999999999999979
2012-01-01,1011.27,21.1,83.0,11.0,4.3,12.399999999999999,18.3,25.8,67.0,96.0,7.5
2012-01-02,1009.33,23.77,72.67,16.67,4.27,0.3,21.1,27.7,51.0,90.0,6.599999999999998
2012-01-03,1011.63,23.63,71.33,21.33,3.0,0.0,20.7,28.9,47.0,85.0,8.2
2012-01-04,1013.5,25.03,63.67,21.0,3.63,0.0,22.4,28.8,45.0,75.0,6.400000000000002
2012-01-05,1015.7,24.37,63.67,12.33,3.5,0.0,20.5,28.6,50.0,78.0,8.100000000000001
2012-01-06,1012.03,26.37,63.67,15.33,4.17,0.0,21.8,31.6,51.0,71.0,9.8
2012-01-07,1014.53,26.4,71.0,14.0,3.1,0.0,24.4,29.5,55.0,81.0,5.100000000000001
2012-01-08,1015.83,27.73,65.67,14.0,4.8,0.0,23.6,32.6,50.0,82.0,9.0
2012-01-09,1015.4,29.03,62.67,12.33,5.23,0.0,24.2,34.1,49.0,79.0,9.900000000000002
2012-01-10,1012.57,27.33,65.33,12.33,5.93,0.0,25.0,30.4,58.0,71.0,5.399999999999999
2012-01-11,1009.77,30.37,58.33,6.33,3.53,0.0,25.1,36.5,41.0,81.0,11.399999999999999
2012-01-12,1010.4,28.7,63.67,21.33,3.03,0.6000000000000001,26.4,30.8,60.0,69.0,4.400000000000002
2012-01-13,1011.3,23.03,91.67,14.0,4.17,42.599999999999994,21.7,24.2,84.0,96.0,2.5
2012-01-14,1009.93,20.9,95.33,18.0,4.27,47.8,20.8,21.0,95.0,96.0,0.1999999999999993
2012-01-15,1012.9,23.43,79.0,18.33,2.3,19.2,20.2,28.3,58.0,95.0,8.100000000000001
2012-01-16,1014.93,25.33,65.67,7.67,2.47,0.0,21.8,29.4,51.0,77.0,7.599999999999998
2012-01-17,1014.73,25.37,71.67,12.33,4.73,0.0,22.2,29.0,61.0,78.0,6.800000000000001
2012-01-18,1013.9,26.1,69.67,14.0,4.67,0.0,23.2,28.9,58.0,81.0,5.699999999999999
2012-01-19,1012.57,26.77,66.0,11.0,3.07,0.0,22.9,32.2,49.0,80.0,9.300000000000004
2012-01-20,1011.37,27.53,68.33,12.33,2.2,0.0,24.3,31.7,55.0,77.0,7.399999999999999
2012-01-21,1012.37,28.27,70.33,10.67,2.47,0.0,25.8,32.2,56.0,79.0,6.400000000000002
2012-01-22,1010.03,29.07,65.0,22.67,1.53,0.0,26.2,34.6,45.0,79.0,8.400000000000002
2012-01-23,1008.37,31.13,56.33,26.0,1.97,0.0,28.8,35.3,46.0,64.0,6.4999999999999964
2012-01-24,1006.13,31.23,60.0,24.0,2.7,0.0,29.4,34.7,52.0,67.0,5.300000000000004
2012-01-25,1010.9,26.57,74.0,15.0,1.93,33.0,25.1,29.1,57.0,87.0,4.0
2012-01-26,1016.97,24.8,63.33,14.0,4.17,1.0,22.0,28.1,43.0,82.0,6.100000000000001
2012-01-27,1018.3,24.03,61.33,12.33,4.7,0.0,21.3,27.6,51.0,68.0,6.300000000000001
2012-01-28,1016.2,24.33,63.0,14.0,4.5,0.0,21.0,28.2,51.0,75.0,7.199999999999999
2012-01-29,1013.07,25.93,63.67,12.33,3.17,0.0,21.8,31.8,48.0,78.0,10.0
2012-01-30,1010.3,27.07,57.67,28.67,2.43,0.0,22.8,33.8,30.0,77.0,10.999999999999996
2012-01-31,1009.2,28.8,57.0,18.33,2.63,0.0,25.1,34.6,36.0,72.0,9.5
2012-02-01,1009.87,28.73,69.33,9.0,1.77,0.0,25.9,33.5,56.0,79.0,7.600000000000001
2012-02-02,1011.2,29.5,68.67,15.33,3.03,0.0,26.2,34.9,55.0,78.0,8.7
2012-02-03,1010.47,29.47,74.33,19.67,2.33,1.6,25.8,35.4,52.0,89.0,9.599999999999998
2012-02-04,1010.7,30.07,70.0,27.33,3.23,0.1,26.8,35.8,49.0,83.0,8.999999999999996
2012-02-05,1011.4,28.73,75.33,11.0,2.27,4.9,23.6,34.2,59.0,93.0,10.600000000000001
2012-02-06,1011.73,27.1,80.67,19.67,2.7,11.2,23.7,31.3,66.0,92.0,7.600000000000001
2012-02-07,1009.93,27.37,78.67,23.0,2.63,0.0,24.6,30.0,73.0,84.0,5.399999999999999
2012-02-08,1007.93,29.77,69.0,15.33,2.57,0.0,26.3,35.4,45.0,84.0,9.099999999999998
2012-02-09,1008.8,26.43,82.0,18.33,1.73,9.6,23.5,29.3,68.0,92.0,5.800000000000001
2012-02-10,1012.7,25.87,71.67,19.67,4.37,0.0,24.6,28.4,56.0,81.0,3.799999999999997
2012-02-11,1011.43,24.8,63.0,25.67,3.07,0.3,22.5,28.9,44.0,73.0,6.399999999999999
2012-02-12,1011.2,25.87,58.0,24.33,1.87,0.0,23.2,31.1,39.0,68.0,7.900000000000002
2012-02-13,1013.1,27.2,61.0,21.33,3.4,0.0,23.6,32.8,52.0,67.0,9.199999999999996
2012-02-14,1013.03,28.93,60.33,22.67,2.13,0.0,24.2,35.5,38.0,79.0,11.3
2012-02-15,1014.63,30.27,57.33,27.33,4.43,0.0,27.2,35.0,45.0,71.0,7.800000000000001
2012-02-16,1014.7,31.43,56.67,27.33,3.53,0.0,28.8,36.0,44.0,67.0,7.199999999999999
2012-02-17,1012.97,30.9,58.33,25.67,2.53,0.0,28.6,35.0,49.0,68.0,6.399999999999999
2012-02-18,1011.97,31.5,57.0,27.0,5.13,0.0,28.9,36.6,41.0,69.0,7.700000000000003
2012-02-19,1011.0,32.9,54.0,24.33,4.77,0.0,30.2,38.0,40.0,65.0,7.800000000000001
2012-02-20,1012.47,29.53,60.33,30.33,3.97,17.3,24.2,33.5,46.0,85.0,9.3
2012-02-21,1008.83,29.13,59.67,25.67,5.1,0.0,26.9,32.3,53.0,69.0,5.399999999999999
2012-02-22,1007.57,24.5,89.67,18.33,1.83,84.3,22.9,26.3,86.0,94.0,3.400000000000002
2012-02-23,1009.97,26.23,78.33,27.33,2.73,1.2,23.6,30.9,56.0,92.0,7.299999999999997
2012-02-24,1011.23,27.63,71.0,12.33,3.2,0.0,26.2,29.7,61.0,78.0,3.5
2012-02-25,1010.4,23.9,84.67,14.0,2.47,0.4,22.9,24.7,81.0,88.0,1.8000000000000007
2012-02-26,1007.57,25.5,83.0,26.0,2.87,8.6,21.5,31.3,58.0,96.0,9.8
2012-02-27,1011.97,26.73,68.33,15.33,2.8,0.0,24.6,30.7,54.0,76.0,6.099999999999998
2012-02-28,1010.17,27.33,69.67,21.33,3.63,0.0,23.5,32.4,55.0,80.0,8.899999999999999
2012-02-29,1008.7,29.37,68.0,33.0,2.47,0.0,26.0,34.2,50.0,81.0,8.200000000000003
2012-03-01,1008.1,24.7,82.33,33.0,2.33,37.0,21.7,26.7,75.0,96.0,5.0
2012-03-02,1012.27,24.67,73.33,22.67,3.27,0.0,22.0,27.4,66.0,81.0,5.399999999999999
2012-03-03,1016.83,25.67,71.0,14.0,3.97,0.0,23.0,29.8,54.0,80.0,6.800000000000001
2012-03-04,1016.33,27.63,65.67,14.0,2.27,0.0,22.8,34.0,47.0,80.0,11.2
2012-03-05,1013.67,28.83,67.33,21.33,2.4,0.0,24.8,34.8,49.0,83.0,9.999999999999996
2012-03-06,1014.6,29.9,62.33,22.67,3.53,0.0,26.6,35.8,47.0,77.0,9.199999999999996
2012-03-07,1015.87,28.37,68.67,24.33,2.13,0.2,24.0,35.0,45.0,86.0,11.0
2012-03-08,1015.73,27.83,74.0,18.33,1.9,0.0,26.7,29.6,71.0,79.0,2.900000000000002
2012-03-09,1016.0,27.53,71.0,14.0,3.1,0.0,25.6,30.7,54.0,82.0,5.099999999999998
2012-03-10,1013.43,27.73,68.0,26.0,3.7,0.0,24.2,33.4,50.0,85.0,9.2
2012-03-11,1011.97,30.17,63.0,22.67,2.07,0.0,26.8,35.8,41.0,75.0,8.999999999999996
2012-03-12,1011.13,30.23,55.33,27.33,2.37,0.0,26.4,36.3,37.0,72.0,9.899999999999999
2012-03-13,1008.87,31.37,57.33,18.0,3.33,0.0,28.6,35.4,49.0,64.0,6.799999999999997
2012-03-14,1011.77,23.97,88.33,15.33,2.33,78.9,22.8,24.7,82.0,97.0,1.8999999999999986
2012-03-15,1015.27,23.0,78.67,25.67,3.5,1.8,20.8,26.1,57.0,98.0,5.300000000000001
2012-03-16,1018.37,23.23,68.67,7.67,1.67,0.0,19.8,28.2,56.0,76.0,8.399999999999999
2012-03-17,1018.8,24.47,68.33,12.33,3.07,0.0,21.6,27.9,54.0,80.0,6.299999999999997
2012-03-18,1016.0,25.53,62.0,12.33,3.37,0.0,22.0,31.0,43.0,75.0,9.0
2012-03-19,1014.53,26.37,59.33,15.33,2.47,0.0,22.6,32.1,36.0,78.0,9.5
2012-03-20,1012.77,26.6,60.67,19.67,2.13,0.0,23.0,32.2,41.0,75.0,9.200000000000003
2012-03-21,1010.17,24.13,70.33,25.67,1.97,0.3,22.5,26.0,65.0,81.0,3.5
2012-03-22,1010.03,24.07,71.0,30.33,2.27,0.4,21.0,27.6,53.0,84.0,6.600000000000001
2012-03-23,1010.0,22.9,74.67,18.33,3.1,0.3,20.0,26.3,59.0,85.0,6.300000000000001
2012-03-24,1013.47,22.47,67.67,21.33,2.4,2.2,20.0,26.4,42.0,88.0,6.399999999999999
2012-03-25,1014.4,21.6,77.0,21.33,1.53,0.0,19.0,26.4,63.0,88.0,7.399999999999999
2012-03-26,1013.57,22.57,74.67,15.33,2.17,0.0,21.1,25.1,69.0,79.0,4.0
2012-03-27,1014.23,20.03,65.0,29.0,4.53,1.5999999999999999,18.0,21.9,38.0,83.0,3.8999999999999986
2012-03-28,1017.4,17.27,52.67,27.0,7.37,0.0,13.6,21.1,36.0,71.0,7.500000000000002
2012-03-29,1018.53,19.23,53.67,25.67,1.0,0.0,15.9,25.3,34.0,71.0,9.4
2012-03-30,1020.87,20.77,61.33,19.67,3.2,0.0,16.7,27.4,50.0,82.0,10.7
2012-03-31,1021.97,23.03,67.67,9.33,1.47,0.0,19.8,29.3,52.0,85.0,9.5
2012-04-01,1019.1,25.0,64.67,9.33,1.43,0.0,21.2,31.0,45.0,78.0,9.8
2012-04-02,1015.43,25.37,67.33,22.67,1.93,0.0,22.0,31.9,42.0,82.0,9.899999999999999
2012-04-03,1015.13,24.7,68.0,13.67,1.83,0.0,20.5,30.6,58.0,84.0,10.100000000000001
2012-04-04,1012.73,25.57,69.67,21.33,2.5,0.0,21.0,33.4,37.0,89.0,12.399999999999999
2012-04-05,1008.6,22.33,75.67,22.67,3.2,10.8,18.4,25.2,66.0,92.0,6.800000000000001
2012-04-06,1012.7,21.23,68.33,27.33,2.87,0.0,19.0,24.9,50.0,88.0,5.899999999999999
2012-04-07,1013.47,20.57,64.0,22.67,2.1,0.0,17.2,26.4,34.0,82.0,9.2
2012-04-08,1012.5,23.0,63.0,19.67,1.5,0.0,19.0,30.6,40.0,80.0,11.600000000000001
2012-04-09,1016.03,23.3,71.67,11.0,3.97,0.0,21.1,26.9,60.0,80.0,5.799999999999997
2012-04-10,1016.5,23.6,81.0,12.33,2.93,0.0,21.4,26.8,71.0,87.0,5.400000000000002
2012-04-11,1015.97,25.2,79.0,21.0,2.63,0.1,23.0,29.0,62.0,89.0,6.0
2012-04-12,1016.33,24.0,86.67,8.0,1.17,0.1,21.6,26.7,72.0,97.0,5.099999999999998
2012-04-13,1014.23,23.43,76.67,12.33,2.5,0.0,21.2,26.6,67.0,85.0,5.400000000000002
2012-04-14,1008.87,21.23,92.33,9.33,2.63,36.7,20.3,22.8,86.0,97.0,2.5
2012-04-15,1013.73,20.9,80.33,18.33,1.3,4.6,17.9,25.2,58.0,96.0,7.300000000000001
2012-04-16,1018.23,21.1,78.0,15.0,2.0,0.0,18.8,25.6,63.0,88.0,6.800000000000001
2012-04-17,1017.9,23.27,74.0,7.67,1.6,0.0,19.6,29.2,52.0,88.0,9.599999999999998
2012-04-18,1017.23,24.03,75.0,26.0,2.43,0.1,20.5,30.0,51.0,90.0,9.5
2012-04-19,1015.73,22.37,78.67,24.33,2.87,0.0,21.2,24.0,72.0,87.0,2.8000000000000007
2012-04-20,1013.57,23.7,76.33,24.33,1.6,0.0,20.6,29.4,55.0,88.0,8.799999999999997
2012-04-21,1013.5,21.67,83.67,27.33,2.03,0.0,19.3,23.5,74.0,96.0,4.199999999999999
2012-04-22,1020.37,18.6,62.67,24.0,3.33,0.4,16.0,21.0,51.0,69.0,5.0
2012-04-23,1019.13,17.23,70.67,19.67,2.63,0.0,14.6,22.4,51.0,86.0,7.799999999999999
2012-04-24,1019.2,16.13,57.67,15.33,1.3,0.0,13.6,19.0,48.0,67.0,5.4
2012-04-25,1016.93,16.2,63.33,12.33,2.1,0.0,14.1,20.2,56.0,77.0,6.1
2012-04-26,1011.4,17.33,82.67,18.33,2.77,0.0,15.4,19.6,68.0,90.0,4.200000000000001
2012-04-27,1015.1,16.9,70.0,16.67,1.93,4.4,13.5,20.4,47.0,95.0,6.899999999999999
2012-04-28,1016.4,13.7,90.0,7.67,1.2,4.5,11.4,16.3,82.0,95.0,4.9
2012-04-29,1014.33,15.9,84.0,18.0,3.63,13.6,14.8,17.8,69.0,95.0,3.0
2012-04-30,1020.43,14.73,71.0,27.0,3.03,1.8,13.0,17.1,51.0,83.0,4.100000000000001
2012-05-01,1023.4,13.37,78.0,28.67,1.97,0.2,10.3,17.2,74.0,84.0,6.899999999999999
2012-05-02,1024.53,16.73,80.0,15.0,2.23,0.1,13.0,23.6,49.0,98.0,10.600000000000001
2012-05-03,1025.17,19.13,74.0,7.67,2.2,0.0,14.2,26.1,53.0,89.0,11.900000000000002
2012-05-04,1022.93,22.5,76.67,12.33,2.2,0.1,19.5,28.5,55.0,88.0,9.0
2012-05-05,1020.87,22.2,72.33,27.33,2.9,0.0,19.0,27.8,54.0,83.0,8.8
2012-05-06,1021.5,21.6,79.33,10.67,1.97,0.0,19.2,25.8,56.0,92.0,6.600000000000001
2012-05-07,1022.73,21.53,81.67,12.33,2.73,0.0,18.6,26.7,63.0,91.0,8.099999999999998
2012-05-08,1022.33,22.2,80.0,17.0,1.63,0.1,18.1,28.5,52.0,95.0,10.399999999999999
2012-05-09,1016.73,22.33,73.0,20.0,2.73,0.0,17.2,28.7,45.0,94.0,11.5
2012-05-10,1010.43,22.7,67.67,15.33,2.93,0.0,18.6,28.8,45.0,82.0,10.2
2012-05-11,1009.8,21.5,77.0,17.0,1.27,0.0,19.1,22.8,72.0,86.0,3.6999999999999993
2012-05-12,1011.97,17.57,78.33,18.33,2.83,20.4,15.1,19.9,54.0,92.0,4.799999999999999
2012-05-13,1018.03,14.33,65.0,29.0,2.57,0.0,10.1,18.8,45.0,83.0,8.700000000000001
2012-05-14,1022.47,13.9,74.33,14.0,2.27,0.0,9.5,20.5,54.0,90.0,11.0
2012-05-15,1023.4,16.1,79.67,16.67,3.07,0.0,11.9,22.6,59.0,96.0,10.700000000000001
2012-05-16,1023.67,18.27,77.33,15.33,4.0,0.0,15.6,22.6,60.0,87.0,7.000000000000002
2012-05-17,1023.9,19.5,74.67,11.0,3.7,0.0,17.2,23.6,57.0,87.0,6.400000000000002
2012-05-18,1022.1,19.73,71.67,9.33,1.97,0.0,15.0,26.6,51.0,85.0,11.600000000000001
2012-05-19,1020.6,19.0,74.33,21.33,1.47,0.0,15.3,23.7,44.0,91.0,8.399999999999999
2012-05-20,1019.1,19.7,78.0,12.33,1.73,0.0,14.2,27.0,50.0,96.0,12.8
2012-05-21,1020.87,20.47,77.67,9.33,1.63,0.0,15.0,27.0,52.0,98.0,12.0
2012-05-22,1019.37,20.7,71.0,16.67,1.9,0.0,16.0,26.9,48.0,88.0,10.899999999999999
2012-05-23,1017.63,20.6,74.67,12.0,1.17,0.0,16.8,25.4,60.0,88.0,8.599999999999998
2012-05-24,1017.87,20.33,83.0,12.33,1.43,0.0,17.6,23.1,74.0,94.0,5.5
2012-05-25,1016.97,20.47,84.33,12.33,2.23,0.0,18.6,23.6,69.0,95.0,5.0
2012-05-26,1017.4,20.0,88.67,10.67,0.67,0.1,18.1,22.7,76.0,96.0,4.599999999999998
2012-05-27,1015.2,20.83,83.0,11.0,2.37,0.1,17.5,25.4,65.0,97.0,7.899999999999999
2012-05-28,1013.9,21.67,82.0,22.67,1.8,0.0,18.8,27.1,63.0,93.0,8.3
2012-05-29,1012.53,24.77,74.67,24.33,2.67,0.0,21.8,29.8,62.0,86.0,8.0
2012-05-30,1012.2,21.97,67.33,28.67,1.77,14.6,18.0,25.6,41.0,84.0,7.600000000000001
2012-05-31,1019.9,15.87,64.67,27.33,2.5,0.0,11.3,20.3,40.0,91.0,9.0
2012-06-01,1022.43,14.8,73.67,22.67,1.97,0.0,10.2,20.0,46.0,97.0,9.8
2012-06-02,1015.83,15.43,76.67,17.0,2.23,0.0,9.6,24.4,60.0,92.0,14.799999999999999
